DEN;Par;7. Faldskærmsdivision
DEN;Par;8. Faldskærmsdivision
DEN;Par;9. Faldskærmsdivision
DEN;Mar;Frømandskorpset
DEN;Mar;1. Marinedivision
DEN;Mar;2. Marinedivision
DEN;Mar;3. Marinedivision
DEN;Mar;4. Marinedivision
DEN;Mar;5. Marinedivision
DEN;Mar;6. Marinedivision
DEN;Mar;7. Marinedivision
DEN;Mar;8. Marinedivision
DEN;Mar;9. Marinedivision
DEN;Mtn;Jægerkorpset
DEN;Mtn;Sirius
DEN;Mtn;1. Bjergjægerdivision
DEN;Mtn;2. Bjergjægerdivision
DEN;Mtn;3. Bjergjægerdivision
DEN;Mtn;4. Bjergjægerdivision
DEN;Mtn;5. Bjergjægerdivision
DEN;Mtn;6. Bjergjægerdivision
DEN;Mtn;7. Bjergjægerdivision
DEN;Mtn;8. Bjergjægerdivision
DEN;Mil;Hjemmeværnsregion 'Nordjylland'
DEN;Mil;Hjemmeværnsregion 'Midtjylland'
DEN;Mil;Hjemmeværnsregion 'Sønderjylland'
DEN;Mil;Hjemmeværnsregion 'Fyn'
DEN;Mil;Hjemmeværnsregion 'Sjælland'
DEN;Mil;Hjemmeværnsregion 'Bornholm'
DEN;Mil;Hjemmeværnsregion 'Øerne'
DEN;Mil;Hjemmeværnsregion 'Lolland-Falster'
DEN;Mil;Hjemmeværnsregion 'Storkøbenhavn'
DEN;Mil;Hjemmeværnsregion 'Grønland'
DEN;Fig;1. Jagerafdeling
DEN;Fig;2. Jagerafdeling
DEN;Fig;3. Jagerafdeling
DEN;Fig;4. Jagerafdeling
DEN;Fig;5. Jagerafdeling
DEN;Fig;6. Jagerafdeling
DEN;Fig;7. Jagerafdeling
DEN;Fig;8. Jagerafdeling
DEN;Fig;9. Jagerafdeling
DEN;Fig;10.Jagerafdeling
DEN;Int F;1. Jagerafdeling
DEN;Int F;2. Jagerafdeling
DEN;Int F;3. Jagerafdeling
DEN;Int F;4. Jagerafdeling
DEN;Int F;5. Jagerafdeling
DEN;Int F;6. Jagerafdeling
DEN;Int F;7. Jagerafdeling
DEN;Int F;8. Jagerafdeling
DEN;Int F;9. Jagerafdeling
DEN;Int F;10.Jagerafdeling
DEN;Str;1. Strategiske Flyveafdeling
DEN;Str;2. Strategiske Flyveafdeling
DEN;Str;3. Strategiske Flyveafdeling
DEN;Str;4. Strategiske Flyveafdeling
DEN;Str;5. Strategiske Flyveafdeling
DEN;Str;6. Strategiske Flyveafdeling
DEN;Str;7. Strategiske Flyveafdeling
DEN;Str;8. Strategiske Flyveafdeling
DEN;Str;9. Strategiske Flyveafdeling
DEN;Str;10.Strategiske Flyveafdeling
DEN;Tac;1. Taktiske Flyveafdeling
DEN;Tac;2. Taktiske Flyveafdeling
DEN;Tac;3. Taktiske Flyveafdeling
DEN;Tac;4. Taktiske Flyveafdeling
DEN;Tac;5. Taktiske Flyveafdeling
DEN;Tac;6. Taktiske Flyveafdeling
DEN;Tac;7. Taktiske Flyveafdeling
DEN;Tac;8. Taktiske Flyveafdeling
DEN;Tac;9. Taktiske Flyveafdeling
DEN;Tac;10.Taktiske Flyveafdeling
DEN;CAS;1. Dykbombe Afdeling
DEN;CAS;2. Dykbombe Afdeling
DEN;CAS;3. Dykbombe Afdeling
DEN;CAS;4. Dykbombe Afdeling
DEN;CAS;5. Dykbombe Afdeling
DEN;CAS;6. Dykbombe Afdeling
DEN;CAS;7. Dykbombe Afdeling
DEN;CAS;8. Dykbombe Afdeling
DEN;CAS;9. Dykbombe Afdeling
DEN;CAS;10. Dykbombe Afdeling
DEN;Nav;Flådens 1.Bombeafdeling
DEN;Nav;Flådens 2.Bombeafdeling
DEN;Nav;Flådens 3.Bombeafdeling
DEN;Nav;Flådens 4.Bombeafdeling
DEN;Nav;Flådens 5.Bombeafdeling
DEN;Nav;Flådens 6.Bombeafdeling
DEN;Nav;Flådens 7.Bombeafdeling
DEN;Nav;Flådens 8.Bombeafdeling
DEN;Nav;Flådens 9.Bombeafdeling
DEN;Nav;Flådens 10.Bombeafdeling
DEN;Nav;Flådens 1.Torpedobombeafd.
DEN;Nav;Flådens 2.Torpedobombeafd.
DEN;Nav;Flådens 3.Torpedobombeafd.
DEN;Nav;Flådens 4.Torpedobombeafd.
DEN;Nav;Flådens 5.Torpedobombeafd.
DEN;Nav;Flådens 6.Torpedobombeafd.
DEN;Nav;Flådens 7.Torpedobombeafd.
DEN;Nav;Flådens 8.Torpedobombeafd.
DEN;Nav;Flådens 9.Torpedobombeafd.
DEN;Nav;Flådens 10.Torpedobombeafd.
DEN;Trp;Hærens 1.Transportkommando
DEN;Trp;Hærens 2.Transportkommando
DEN;Trp;Hærens 3.Transportkommando
DEN;Trp;Hærens 4.Transportkommando
DEN;Trp;Hærens 5.Transportkommando
DEN;Trp;Hærens 6.Transportkommando
DEN;Trp;Hærens 7.Transportkommando
DEN;Trp;Hærens 8.Transportkommando
DEN;Trp;Hærens 9.Transportkommando
DEN;Trp;Hærens 10.Transportkommando
DEN;BB;HDMS Tordenskiold
DEN;BB;HDMS Ivar Huitfeldt
DEN;BB;HDMS Olfert Fischer
DEN;BB;HDMS Ulrik Gyldenløve
DEN;BB;HDMS Markor Rodsteen
DEN;BC;HDMS Tordenskiold
DEN;BC;HDMS Ivar Huitfeldt
DEN;BC;HDMS Olfert Fischer
DEN;BC;HDMS Ulrik Gyldenløve
DEN;BC;HDMS Markor Rodsteen
DEN;CV;HDMS Danske Løve
DEN;CV;HDMS Peter Willemoes
DEN;CV;HDMS Steen Bille
DEN;CV;HDMS Peder Marsvin
DEN;27;HDMS Dannebrog
DEN;27;HDMS Peder Skram
DEN;27;HDMS Rolf Krake
DEN;27;HDMS Lindormen
DEN;27;HDMS Gorm
DEN;27;HDMS Odin
DEN;31;HDMS Dannebrog
DEN;31;HDMS Peder Skram
DEN;31;HDMS Rolf Krake
DEN;31;HDMS Lindormen
DEN;31;HDMS Gorm
DEN;31;HDMS Odin
DEN;CA;HDMS Niels Juel
DEN;CA;HDMS Peder Skram
DEN;CA;HDMS Vitus Bering
DEN;CA;HDMS Sælen
DEN;CA;HDMS Hvalrossen
DEN;CA;HDMS Isbjørn
DEN;CA;HDMS Flynderen
DEN;CA;HDMS Mågen
DEN;CA;HDMS Ørnen
DEN;CA;HDMS Falken
DEN;CA;HDMS Ulken
DEN;CA;HDMS Olfert Fischer
DEN;CA;HDMS Fyen
DEN;CA;HDMS Hekla
DEN;CL;HDMS Flynderen
DEN;CL;HDMS Mågen
DEN;CL;HDMS Ørnen
DEN;CL;HDMS Falken
DEN;CL;HDMS Ulken
DEN;CL;HDMS Olfert Fischer
DEN;CL;HDMS Fyen
DEN;CL;HDMS Hekla
DEN;DD;1. Destroyer Flotille
DEN;DD;2. Destroyer Flotille
DEN;DD;3. Destroyer Flotille
DEN;DD;4. Destroyer Flotille
DEN;DD;5. Destroyer Flotille
DEN;DD;6. Destroyer Flotille
DEN;DD;7. Destroyer Flotille
DEN;DD;8. Destroyer Flotille
DEN;DD;9. Destroyer Flotille
DEN;DD;10. Destroyer Flotille
DEN;DD;11. Destroyer Flotille
DEN;DD;12. Destroyer Flotille
DEN;DD;13. Destroyer Flotille
DEN;DD;14. Destroyer Flotille
DEN;DD;15. Destroyer Flotille
DEN;DD;16. Destroyer Flotille
DEN;DD;17. Destroyer Flotille
DEN;DD;18. Destroyer Flotille
DEN;DD;19. Destroyer Flotille
DEN;DD;20. Destroyer Flotille
DEN;SS;1. Ubåds Flotille
DEN;SS;2. Ubåds Flotille
DEN;SS;3. Ubåds Flotille
DEN;SS;4. Ubåds Flotille
DEN;SS;5. Ubåds Flotille
DEN;SS;6. Ubåds Flotille
DEN;SS;7. Ubåds Flotille
DEN;SS;8. Ubåds Flotille
DEN;SS;9. Ubåds Flotille
DEN;SS;10. Ubåds Flotille
DEN;TP;Flådens 1.Troppetransport
DEN;TP;Flådens 2.Troppetransport
DEN;TP;Flådens 3.Troppetransport
DEN;TP;Flådens 4.Troppetransport
DEN;TP;Flådens 5.Troppetransport
DEN;TP;Flådens 6.Troppetransport
DEN;TP;Flådens 7.Troppetransport
DEN;TP;Flådens 8.Troppetransport
DEN;TP;Flådens 9.Troppetransport
DEN;TP;Flådens 10.Troppetransport
DFR;HQ;1. Armee
DFR;HQ;2. Armee
DFR;HQ;3. Armee
DFR;HQ;Heeresgruppe A
DFR;HQ;4. Armee
DFR;HQ;5. Armee
DFR;HQ;6. Armee
DFR;HQ;Heeresgruppe B
DFR;HQ;7. Armee
DFR;HQ;8. Armee
DFR;HQ;9. Armee
DFR;HQ;Heeresgruppe C
DFR;HQ;10. Armee
DFR;HQ;11. Armee
DFR;HQ;12. Armee
DFR;HQ;Heeresgruppe D
DFR;HQ;14. Armee
DFR;HQ;15. Armee
DFR;HQ;16. Armee
DFR;HQ;Heeresgruppe E
DFR;HQ;17. Armee
DFR;HQ;18. Armee
DFR;HQ;19. Armee
DFR;HQ;Heeresgruppe F
DFR;HQ;21. Armee
DFR;HQ;Heeresgruppe G
DFR;HQ;24. Armee
DFR;HQ;25. Armee
DFR;HQ;Heeresgruppe H
DFR;Inf;1. Infanterie-Division
DFR;Inf;2. Infanterie-Division
DFR;Inf;3. Infanterie-Division
DFR;Inf;4. Infanterie-Division
DFR;Inf;5. Infanterie-Division
DFR;Inf;6. Infanterie-Division
DFR;Inf;7. Infanterie-Division
DFR;Inf;8. Infanterie-Division
DFR;Inf;10. Infanterie-Division
DFR;Inf;11. Infanterie-Division
DFR;Inf;12. Infanterie-Division
DFR;Inf;13. Infanterie-Division
DFR;Inf;14. Infanterie-Division
DFR;Inf;15. Infanterie-Division
DFR;Inf;16. Infanterie-Division
DFR;Inf;17. Infanterie-Division
DFR;Inf;18. Infanterie-Division
DFR;Inf;19. Infanterie-Division
DFR;Inf;20. Infanterie-Division
DFR;Inf;21. Infanterie-Division
DFR;Inf;22. Infanterie-Division
DFR;Inf;23. Infanterie-Division
DFR;Inf;24. Infanterie-Division
DFR;Inf;25. Infanterie-Division
DFR;Inf;26. Infanterie-Division
DFR;Inf;27. Infanterie-Division
DFR;Inf;28. Infanterie-Division
DFR;Inf;29. Infanterie-Division
DFR;Inf;30. Infanterie-Division
DFR;Inf;31. Infanterie-Division
DFR;Inf;32. Infanterie-Division
DFR;Inf;33. Infanterie-Division
DFR;Inf;34. Infanterie-Division
DFR;Inf;35. Infanterie-Division
DFR;Inf;36. Infanterie-Division
DFR;Inf;37. Infanterie-Division
DFR;Inf;38. Infanterie-Division
DFR;Inf;39. Infanterie-Division
DFR;Inf;40. Infanterie-Division
DFR;Inf;41. Infanterie-Division
DFR;Inf;42. Infanterie-Division
DFR;Inf;43. Infanterie-Division
DFR;Inf;44. Infanterie-Division
DFR;Inf;45. Infanterie-Division
DFR;Inf;46. Infanterie-Division
DFR;Inf;47. Infanterie-Division
DFR;Inf;48. Infanterie-Division
DFR;Inf;49. Infanterie-Division
DFR;Inf;50. Infanterie-Division
DFR;Inf;51. Infanterie-Division
DFR;Inf;52. Infanterie-Division
DFR;Inf;53. Infanterie-Division
DFR;Inf;54. Infanterie-Division
DFR;Inf;55. Infanterie-Division
DFR;Inf;56. Infanterie-Division
DFR;Inf;57. Infanterie-Division
DFR;Inf;58. Infanterie-Division
DFR;Inf;59. Infanterie-Division
DFR;Inf;60. Infanterie-Division
DFR;Inf;61. Infanterie-Division
DFR;Inf;62. Infanterie-Division
DFR;Inf;63. Infanterie-Division
DFR;Inf;64. Infanterie-Division
DFR;Inf;65. Infanterie-Division
DFR;Inf;66. Infanterie-Division
DFR;Inf;67. Infanterie-Division
DFR;Inf;68. Infanterie-Division
DFR;Inf;69. Infanterie-Division
DFR;Inf;70. Infanterie-Division
DFR;Gar;52. Sicherungs-Division
DFR;Gar;201. Sicherungs-Division
DFR;Gar;203. Sicherungs-Division
DFR;Gar;207. Sicherungs-Division
DFR;Gar;213. Sicherungs-Division
DFR;Gar;141. Reserve-Division
DFR;Gar;221. Sicherungs-Division
DFR;Gar;281. Sicherungs-Division
DFR;Gar;285. Sicherungs-Division
DFR;Gar;147. Reserve-Division
DFR;Gar;286. Sicherungs-Division
DFR;Gar;325. Sicherungs-Division
DFR;Gar;400. Ersatz-Division
DFR;Gar;390. Sicherungs-Division
DFR;Gar;391. Sicherungs-Division
DFR;Gar;148. Reserve-Division
DFR;Gar;403. Sicherungs-Division
DFR;Gar;444. Sicherungs-Division
DFR;Gar;151. Reserve-Division
DFR;Gar;454. Sicherungs-Division
DFR;Gar;41. Festungs-Division
DFR;Gar;717. Sicherungs-Division
DFR;Gar;133. Festungs-Division
DFR;Gar;718. Sicherungs-Division
DFR;Gar;153. Reserve-Division
DFR;Gar;719. Sicherungs-Division
DFR;Gar;402. Ausbildungs-Division
DFR;Gar;720. Sicherungs-Division
DFR;Gar;721. Sicherungs-Division
DFR;Gar;154. Reserve-Division
DFR;Gar;722. Sicherungs-Division
DFR;Gar;723. Sicherungs-Division
DFR;Gar;724. Sicherungs-Division
DFR;Gar;156. Reserve-Division
DFR;Gar;725. Sicherungs-Division
DFR;Gar;726. Sicherungs-Division
DFR;Gar;157. Reserve-Division
DFR;Gar;727. Sicherungs-Division
DFR;Gar;158. Reserve-Division
DFR;Gar;159. Reserve-Division
DFR;Gar;856. Sicherungs-Division
DFR;Gar;859. Sicherungs-Division
DFR;Gar;160. Reserve-Division
DFR;Gar;877. Sicherungs-Division
DFR;Gar;735. Sicherungs-Division
DFR;Gar;165. Reserve-Division
DFR;Gar;812. Sicherungs-Division
DFR;Gar;895. Sicherungs-Division
DFR;Gar;166. Reserve-Division
DFR;Gar;742. Sicherungs-Division
DFR;Gar;171. Reserve-Division
DFR;Gar;785. Sicherungs-Division
DFR;Gar;172. Reserve-Division
DFR;Gar;173. Reserve-Division
DFR;Gar;182. Reserve-Division
DFR;Gar;188. Reserve-Gebirgs-Division
DFR;Cav;1. Kavallerie-Division
DFR;Cav;3. Kavallerie-Division
DFR;Cav;4. Kavallerie-Division
DFR;Cav;5. Kavallerie-Division
DFR;Cav;6. Kavallerie-Division
DFR;Cav;7. Kavallerie-Division
DFR;Cav;8. Kavallerie-Division
DFR;Cav;9. Kavallerie-Division
DFR;Cav;10. Kavallerie-Division
DFR;Cav;11. Kavallerie-Division
DFR;Cav;12. Kavallerie-Division
DFR;Cav;13. Kavallerie-Division
DFR;Cav;14. Kavallerie-Division
DFR;Cav;15. Kavallerie-Division
DFR;Cav;16. Kavallerie-Division
DFR;Cav;17. Kavallerie-Division
DFR;Cav;18. Kavallerie-Division
DFR;Cav;19. Kavallerie-Division
DFR;Cav;20. Kavallerie-Division
DFR;Mot;1. Infanterie-Division
DFR;Mot;2. Infanterie-Division
DFR;Mot;3. Infanterie-Division
DFR;Mot;4. Infanterie-Division
DFR;Mot;5. Infanterie-Division
DFR;Mot;6. Infanterie-Division
DFR;Mot;7. Infanterie-Division
DFR;Mot;8. Infanterie-Division
DFR;Mot;10. Infanterie-Division
DFR;Mot;11. Infanterie-Division
DFR;Mot;12. Infanterie-Division
DFR;Mot;13. Infanterie-Division
DFR;Mot;14. Infanterie-Division
DFR;Mot;15. Infanterie-Division
DFR;Mot;16. Infanterie-Division
DFR;Mot;17. Infanterie-Division
DFR;Mot;18. Infanterie-Division
DFR;Mot;19. Infanterie-Division
DFR;Mot;20. Infanterie-Division
DFR;Mot;21. Infanterie-Division
DFR;Mot;22. Infanterie-Division
DFR;Mot;23. Infanterie-Division
DFR;Mot;24. Infanterie-Division
DFR;Mot;25. Infanterie-Division
DFR;Mot;26. Infanterie-Division
DFR;Mot;27. Infanterie-Division
DFR;Mot;28. Infanterie-Division
DFR;Mot;29. Infanterie-Division
DFR;Mot;30. Infanterie-Division
DFR;Mot;31. Infanterie-Division
DFR;Mot;32. Infanterie-Division
DFR;Mot;33. Infanterie-Division
DFR;Mot;34. Infanterie-Division
DFR;Mot;35. Infanterie-Division
DFR;Mot;36. Infanterie-Division
DFR;Mot;37. Infanterie-Division
DFR;Mot;38. Infanterie-Division
DFR;Mot;39. Infanterie-Division
DFR;Mot;40. Infanterie-Division
DFR;Mot;41. Infanterie-Division
DFR;Mot;42. Infanterie-Division
DFR;Mot;43. Infanterie-Division
DFR;Mot;44. Infanterie-Division
DFR;Mot;45. Infanterie-Division
DFR;Mot;46. Infanterie-Division
DFR;Mot;47. Infanterie-Division
DFR;Mot;48. Infanterie-Division
DFR;Mot;49. Infanterie-Division
DFR;Mot;50. Infanterie-Division
DFR;Mot;51. Infanterie-Division
DFR;Mot;52. Infanterie-Division
DFR;Mot;53. Infanterie-Division
DFR;Mot;54. Infanterie-Division
DFR;Mot;55. Infanterie-Division
DFR;Mot;56. Infanterie-Division
DFR;Mot;57. Infanterie-Division
DFR;Mot;58. Infanterie-Division
DFR;Mot;59. Infanterie-Division
DFR;Mot;60. Infanterie-Division
DFR;Mot;61. Infanterie-Division
DFR;Mot;62. Infanterie-Division
DFR;Mot;63. Infanterie-Division
DFR;Mot;64. Infanterie-Division
DFR;Mot;65. Infanterie-Division
DFR;Mot;66. Infanterie-Division
DFR;Mot;67. Infanterie-Division
DFR;Mot;68. Infanterie-Division
DFR;Mot;69. Infanterie-Division
DFR;Mot;70. Infanterie-Division
DFR;Mec;1. Panzergrenadier-Division
DFR;Mec;2. Panzergrenadier-Division
DFR;Mec;3. Panzergrenadier-Division
DFR;Mec;4. Panzergrenadier-Division
DFR;Mec;5. Panzergrenadier-Division
DFR;Mec;6. Panzergrenadier-Division
DFR;Mec;7. Panzergrenadier-Division
DFR;Mec;8. Panzergrenadier-Division
DFR;Mec;10. Panzergrenadier-Division
DFR;Mec;11. Panzergrenadier-Division
DFR;Mec;12. Panzergrenadier-Division
DFR;Mec;13. Panzergrenadier-Division
DFR;Mec;14. Panzergrenadier-Division
DFR;Mec;15. Panzergrenadier-Division
DFR;Mec;16. Panzergrenadier-Division
DFR;Mec;17. Panzergrenadier-Division
DFR;Mec;18. Panzergrenadier-Division
DFR;Mec;19. Panzergrenadier-Division
DFR;Mec;20. Panzergrenadier-Division
DFR;Mec;21. Panzergrenadier-Division
DFR;Mec;22. Panzergrenadier-Division
DFR;Mec;23. Panzergrenadier-Division
DFR;Mec;24. Panzergrenadier-Division
DFR;Mec;25. Panzergrenadier-Division
DFR;Mec;26. Panzergrenadier-Division
DFR;Mec;27. Panzergrenadier-Division
DFR;Mec;28. Panzergrenadier-Division
DFR;Mec;29. Panzergrenadier-Division
DFR;Mec;30. Panzergrenadier-Division
DFR;Mec;31. Panzergrenadier-Division
DFR;Mec;32. Panzergrenadier-Division
DFR;Mec;33. Panzergrenadier-Division
DFR;Mec;34. Panzergrenadier-Division
DFR;Mec;35. Panzergrenadier-Division
DFR;Mec;36. Panzergrenadier-Division
DFR;Mec;37. Panzergrenadier-Division
DFR;Mec;38. Panzergrenadier-Division
DFR;Mec;39. Panzergrenadier-Division
DFR;Mec;40. Panzergrenadier-Division
DFR;L ARM;1. Panzer-Division
DFR;L ARM;2. Panzer-Division
DFR;L ARM;3. Panzer-Division
DFR;L ARM;4. Panzer-Division
DFR;L ARM;5. Panzer-Division
DFR;L ARM;6. Panzer-Division
DFR;L ARM;7. Panzer-Division
DFR;L ARM;8. Panzer-Division
DFR;L ARM;9. Panzer-Division
DFR;L ARM;10. Panzer-Division
DFR;L ARM;11. Panzer-Division
DFR;L ARM;14. Panzer-Division
DFR;L ARM;12. Panzer-Division
DFR;L ARM;13. Panzer-Division
DFR;L ARM;15. Panzer-Division
DFR;L ARM;16. Panzer-Division
DFR;L ARM;17. Panzer-Division
DFR;L ARM;18. Panzer-Division
DFR;L ARM;19. Panzer-Division
DFR;L ARM;20. Panzer-Division
DFR;L ARM;21. Panzer-Division
DFR;L ARM;22. Panzer-Division
DFR;L ARM;23. Panzer-Division
DFR;L ARM;24. Panzer-Division
DFR;L ARM;25. Panzer-Division
DFR;L ARM;26. Panzer-Division
DFR;L ARM;27. Panzer-Division
DFR;L ARM;178. Reserve-Panzer-Division
DFR;L ARM;179. Reserve-Panzer-Division
DFR;L ARM;155. Reserve-Panzer-Division
DFR;L ARM;233. Reserve-Panzer-Division
DFR;Arm;1. Panzer-Division
DFR;Arm;2. Panzer-Division
DFR;Arm;3. Panzer-Division
DFR;Arm;4. Panzer-Division
DFR;Arm;5. Panzer-Division
DFR;Arm;6. Panzer-Division
DFR;Arm;7. Panzer-Division
DFR;Arm;8. Panzer-Division
DFR;Arm;9. Panzer-Division
DFR;ARM;10. Panzer-Division
DFR;Arm;11. Panzer-Division
DFR;Arm;14. Panzer-Division
DFR;Arm;12. Panzer-Division
DFR;Arm;13. Panzer-Division
DFR;Arm;15. Panzer-Division
DFR;Arm;16. Panzer-Division
DFR;Arm;17. Panzer-Division
DFR;Arm;18. Panzer-Division
DFR;Arm;19. Panzer-Division
DFR;Arm;20. Panzer-Division
DFR;Arm;22. Panzer-Division
DFR;Arm;23. Panzer-Division
DFR;Arm;24. Panzer-Division
DFR;Arm;25. Panzer-Division
DFR;Arm;26. Panzer-Division
DFR;Arm;27. Panzer-Division
DFR;Arm;178. Reserve-Panzer-Division
DFR;Arm;179. Reserve-Panzer-Division
DFR;Arm;155. Reserve-Panzer-Division
DFR;Arm;233. Reserve-Panzer-Division
DFR;Par;1. Fallschirmjäger Division
DFR;Par;2. Fallschirmjäger Division
DFR;Par;3. Fallschirmjäger Division
DFR;Par;4. Fallschirmjäger Division
DFR;Par;5. Fallschirmjäger Division
DFR;Par;6. Fallschirmjäger Division
DFR;Par;7. Fallschirmjäger Division
DFR;Par;9. Fallschirmjäger Division
DFR;Par;8. Fallschirmjäger Division
DFR;Par;10. Fallschirmjäger Division
DFR;Mar;1. Marine-Sturm-Division
DFR;Mar;2. Marine-Sturm-Division
DFR;Mar;3. Marine-Sturm-Division
DFR;Mar;3. Marine-Sturm-Division
DFR;Mar;4. Marine-Sturm-Division
DFR;Mar;5. Marine-Sturm-Division
DFR;Mar;6. Marine-Sturm-Division
DFR;Mar;7. Marine-Sturm-Division
DFR;Mar;8. Marine-Sturm-Division
DFR;Mar;9. Marine-Sturm-Division
DFR;Mar;10. Marine-Sturm-Division
DFR;Mar;11. Marine-Sturm-Division
DFR;Mar;12. Marine-Sturm-Division
DFR;Mar;13. Marine-Sturm-Division
DFR;Mar;14. Marine-Sturm-Division
DFR;Mar;15. Marine-Sturm-Division
DFR;Mar;16. Marine-Sturm-Division
DFR;Mar;17. Marine-Sturm-Division
DFR;Mar;18. Marine-Sturm-Division
DFR;Mar;19. Marine-Sturm-Division
DFR;Mar;20. Marine-Sturm-Division
DFR;Mtn;1. Gebirgsjäger-Division
DFR;Mtn;2. Gebirgsjäger-Division
DFR;Mtn;3. Gebirgsjäger-Division
DFR;Mtn;6. Gebirgsjäger-Division
DFR;Mtn;4. Gebirgsjäger-Division
DFR;Mtn;5. Gebirgsjäger-Division
DFR;Mtn;7. Gebirgsjäger-Division
DFR;Mtn;188. Gebirgsjäger-Division
DFR;Mtn;157. Gebirgsjäger-Division
DFR;Mtn;9. Gebirgsjäger-Division
DFR;Mtn;8. Gebirgsjäger-Division
DFR;Mtn;1. Skijäger-Division
DFR;Mtn;10. Gebirgsjäger-Division
DFR;Mtn;11. Gebirgsjäger-Division
DFR;Mtn;12. Gebirgsjäger-Division
DFR;Mtn;13. Gebirgsjäger-Division
DFR;Mtn;14. Gebirgsjäger-Division
DFR;Mtn;15. Gebirgsjäger-Division
DFR;Mtn;16. Gebirgsjäger-Division
DFR;Mtn;17. Gebirgsjäger-Division
DFR;Mtn;18. Gebirgsjäger-Division
DFR;Mtn;19. Gebirgsjäger-Division
DFR;Mtn;20. Gebirgsjäger-Division
DFR;Mil;1. Luftwaffen-Feld-Division
DFR;Mil;2. Luftwaffen-Feld-Division
DFR;Mil;3. Luftwaffen-Feld-Division
DFR;Mil;4. Luftwaffen-Feld-Division
DFR;Mil;5. Luftwaffen-Feld-Division
DFR;Mil;6. Luftwaffen-Feld-Division
DFR;Mil;7. Luftwaffen-Feld-Division
DFR;Mil;8. Luftwaffen-Feld-Division
DFR;Mil;9. Luftwaffen-Feld-Division
DFR;Mil;10. Luftwaffen-Feld-Division
DFR;Mil;6. Volksgrenadier Division
DFR;Mil;9. Volksgrenadier Division
DFR;Mil;12. Volksgrenadier Division
DFR;Mil;16. Volksgrenadier Division
DFR;Mil;18. Volksgrenadier Division
DFR;Mil;19. Volksgrenadier Division
DFR;Mil;22. Volksgrenadier Division
DFR;Mil;26. Volksgrenadier Division
DFR;Mil;31. Volksgrenadier Division
DFR;Mil;36. Volksgrenadier Division
DFR;Mil;45. Volksgrenadier Division
DFR;Mil;47. Volksgrenadier Division
DFR;Mil;62. Volksgrenadier Division
DFR;Mil;79. Volksgrenadier Division
DFR;Mil;167. Volksgrenadier Division
DFR;Mil;183. Volksgrenadier Division
DFR;Mil;211. Volksgrenadier Division
DFR;Mil;212. Volksgrenadier Division
DFR;Mil;246. Volksgrenadier Division
DFR;Mil;256. Volksgrenadier Division
DFR;Mil;257. Volksgrenadier Division
DFR;Mil;271. Volksgrenadier Division
DFR;Mil;272. Volksgrenadier Division
DFR;Mil;276. Volksgrenadier Division
DFR;Fig;JG 71 'Richtofen'
DFR;Fig;JG 74 'Mölders'
DFR;Fig;JG 51 'Immelmann'
DFR;Fig;JG 31 'Bölcke'
DFR;Fig;JG 38 'Friesland'
DFR;Fig;JG 72 'Westfalen'
DFR;Fig;Jagdgeschwader 32
DFR;Fig;JG 34 'Allgäu'
DFR;Fig;Jagdgeschwader 41
DFR;Fig;Jagdgeschwader 43
DFR;Fig;Jagdgeschwader 44
DFR;Fig;Jagdgeschwader 49
DFR;Fig;Jagdgeschwader 75
DFR;Fig;JG 73 'Steinhoff'
DFR;Fig;JG 12 'Lilienthal'
DFR;Fig;Jagdgeschwader 42
DFR;Fig;JG 89 'Blitz'
DFR;Fig;Jagdgeschwader 54
DFR;Fig;Jagdgeschwader 55
DFR;Fig;Jagdgeschwader 63
DFR;Fig;Jagdgeschwader 69
DFR;Fig;Jagdgeschwader 90
DFR;Int F;JG 71 'Richtofen'
DFR;Int F;JG 74 'Mölders'
DFR;Int F;JG 51 'Immelmann'
DFR;Int F;JG 31 'Bölcke'
DFR;Int F;JG 38 'Friesland'
DFR;Int F;JG 72 'Westfalen'
DFR;Int F;Jagdgeschwader 32
DFR;Int F;JG 34 'Allgäu'
DFR;Int F;Jagdgeschwader 41
DFR;Int F;Jagdgeschwader 43
DFR;Int F;Jagdgeschwader 44
DFR;Int F;Jagdgeschwader 49
DFR;Int F;Jagdgeschwader 75
DFR;Int F;JG 73 'Steinhoff'
DFR;Int F;JG 12 'Lilienthal'
DFR;Int F;Jagdgeschwader 42
DFR;Int F;JG 89 'Blitz'
DFR;Int F;Jagdgeschwader 54
DFR;Int F;Jagdgeschwader 55
DFR;Int F;Jagdgeschwader 63
DFR;Int F;Jagdgeschwader 69
DFR;Int F;Jagdgeschwader 90 
DFR;Str;Kampfgeschwader 1
DFR;Str;Kampfgeschwader 4
DFR;Str;Kampfgeschwader 26
DFR;Str;Kampfgeschwader 27
DFR;Str;Kampfgeschwader 28
DFR;Str;Kampfgeschwader 51
DFR;Str;Kampfgeschwader 53
DFR;Str;Kampfgeschwader 54
DFR;Str;KG 55 'Greif'
DFR;Str;Kampfgeschwader 100
DFR;Str;Kampfgeschwader 6
DFR;Str;Ergänzungskampfgruppe 2
DFR;Str;Ergänzungskampfgruppe 3
DFR;Str;Ergänzungskampfgruppe 4
DFR;Str;Ergänzungskampfgruppe 5
DFR;Str;Ergänzungskampfgruppe 6
DFR;Str;Kampfgeschwader 103
DFR;Str;Kampfgeschwader 104
DFR;Str;Kampfgeschwader 105
DFR;Str;Kampfgeschwader 106
DFR;Str;Kampfgeschwader 107
