#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
MODEL_GER_13_8;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;;Messerschmitt Bf 109D;;;X
MODEL_GER_13_9;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;;Messerschmitt Bf 109F Franz;;;X
MODEL_GER_13_10;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;;Messerschmitt Bf 109G Gustav;;;X
MODEL_GER_13_11;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;;Heinkel He 162 Salamander;;;X
MODEL_GER_13_12;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;;Focke-Wulf Ta 183;;;X
MODEL_GER_13_13;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;;Lippisch P.13a;;;X
MODEL_GER_32_0;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;;Messerschmitt Me 163 Komet;;;X
MODEL_GER_32_1;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;;Messerschmitt Me 263;;;X
MODEL_GER_14_0;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;;Zeppelin-Staaken V.G.O.I;;;X
MODEL_GER_14_1;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;;Zeppelin-Staaken R.VI;;;X
MODEL_GER_14_2;Dornier Do P;Dornier Do P;Dornier Do P;Dornier Do P;Dornier Do P;Dornier Do P;;Dornier Do P;;;X
MODEL_GER_14_3;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;;Junkers Ju 89;;;X
MODEL_GER_14_4;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;;Junkers Ju 290;;;X
MODEL_GER_14_5;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;;Junkers Ju 488;;;X
MODEL_GER_14_6;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;;Messerschmitt Me 264 Amerika;;;X
MODEL_GER_14_7;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;;Junkers EF 132;;;X
MODEL_GER_14_8;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;;Messerschmitt Me-264;;;X
MODEL_GER_15_1;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;;AEG G.II;;;X
MODEL_GER_15_2;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;;Gotha G.IV;;;X
MODEL_GER_15_3;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;;Gotha G.VIII;;;X
MODEL_GER_15_4;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;;Dornier Do 11;;;X
MODEL_GER_15_5;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;;Dornier Do 17 Fliegender Bleistift;;;X
MODEL_GER_15_6;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;;Heinkel He 111;;;X
MODEL_GER_15_7;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;;Junkers Ju 88;;;X
MODEL_GER_15_8;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;;Junkers Ju 188 Rächer;;;X
MODEL_GER_15_9;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;;Arado Ar 234 Blitz;;;X
MODEL_GER_15_10;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;;Heinkel He 343;;;X
MODEL_GER_16_1;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;;Dornier Do J Wal;;;X
MODEL_GER_16_2;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;;Dornier Do 217;;;X
MODEL_GER_16_3;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;;Focke-Wulf Fw 200 Condor;;;X
MODEL_GER_16_4;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;;Junkers Ju 390;;;X
MODEL_GER_16_5;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;;Junkers Ju 287;;;X
MODEL_GER_16_6;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;;Breguet Atlantic;;;X
MODEL_GER_17_0;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;;Henschel Hs 123;;;X
MODEL_GER_17_1;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;;Junkers Ju 87B Stuka;;;X
MODEL_GER_17_2;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;;Junkers Ju 87G Stuka;;;X
MODEL_GER_17_3;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;;Henschel Hs 129;;;X
MODEL_GER_17_4;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;;Henschel Hs 132;;;X
MODEL_GER_17_5;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;;Dornier Alpha Jet;;;X
MODEL_GER_18_0;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;;Junkers W 34;;;X
MODEL_GER_18_1;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;;Junkers Ju 52/3m Tante Ju;;;X
MODEL_GER_18_2;Arado Ar 232;Arado Ar 232;Arado Ar 232;Arado Ar 232;Arado Ar 232;Arado Ar 232;;Arado Ar 232;;;X
MODEL_GER_18_3;Messerschmitt Me 323 Gigant;Messerschmitt Me 323 Gigant;Messerschmitt Me 323 Gigant;Messerschmitt Me 323 Gigant;Messerschmitt Me 323 Gigant;Messerschmitt Me 323 Gigant;;Messerschmitt Me 323 Gigant;;;X
MODEL_GER_18_4;Junkers Ju-352;Junkers Ju-352;Junkers Ju-352;Junkers Ju-352;Junkers Ju-352;Junkers Ju-352;;Junkers Ju-352;;;X
MODEL_GER_18_5;Transall C-160;Transall C-160;Transall C-160;Transall C-160;Transall C-160;Transall C-160;;Transall C-160;;;X
MODEL_GER_19_0;V1;V1;V1;V1;V1;V1;;V1;;;X
MODEL_GER_20_0;V2;V2;V2;V2;V2;V2;;V2;;;X
MODEL_GER_20_1;V2A9;V2A9;V2A9;V2A9;V2A9;V2A9;;V2A9;;;X
MODEL_GER_20_2;V2A10;V2A10;V2A10;V2A10;V2A10;V2A10;;V2A10;;;X
# Germany naval units;;;;;;;;;;;X
MODEL_GER_21_0;Friedrich Der Große-class;Classe Friedrich Der Große;Classe Friedrich Der Große;Clase Friedrich Der Große;Friedrich Der Große-Klasse;Friedrich Der Große-klasa;;Friedrich Der Große-Klasse;;;X
MODEL_GER_21_1;Kaiser-class;Classe Kaiser;Classe Kaiser;Clase Kaiser;Kaiser-Klasse;Kaiser-klasa;;Kaiser-Klasse;;;X
MODEL_GER_21_2;Nassau-class;Classe Nassau;Classe Nassau;Clase Nassau;Nassau-Klasse;Nassau-klasa;;Nassau-Klasse;;;X
MODEL_GER_21_4;Bayern-class;Classe Bayern;Classe Bayern;Clase Bayern;Bayern-Klasse;Bayern-klasa;;Bayern-Klasse;;;X
MODEL_GER_21_5;L 20a-class;Classe L 20a;Classe L 20a;Clase L 20a;L 20a-Klasse;L 20a-klasa;;L 20a-Klasse;;;X
MODEL_GER_21_7;Bismarck-class;Classe Bismarck;Classe Bismarck;Clase Bismarck;Bismarck-Klasse;Bismarck-klasa;;Bismarck-Klasse;;;X
MODEL_GER_21_8;H-class;Classe H;Classe H;Clase H;H-Klasse;H-klasa;;H-Klasse;;;X
MODEL_GER_22_0;Gazelle-class;Classe Gazelle;Classe Gazelle;Clase Gazelle;Gazelle-Klasse;Gazelle-klasa;;Gazelle-Klasse;;;X
MODEL_GER_22_1;Bremen-class;Classe Bremen;Classe Bremen;Clase Bremen;Bremen-Klasse;Bremen-klasa;;Bremen-Klasse;;;X
MODEL_GER_22_2;Magdeburg-class;Classe Magdeburg;Classe Magdeburg;Clase Magdeburg;Magdeburg-Klasse;Magdeburg-klasa;;Magdeburg-Klasse;;;X
MODEL_GER_22_3;Emden-class;Classe Emden;Classe Emden;Clase Emden;Emden-Klasse;Emden-klasa;;Emden-Klasse;;;X
MODEL_GER_22_4;Nürnberg-class;Classe Nürnberg;Classe Nürnberg;Clase Nürnberg;Nürnberg-Klasse;Nürnberg-klasa;;Nürnberg-Klasse;;;X
MODEL_GER_22_5;M-class;Classe M;Classe M;Clase M;M-Klasse;M-klasa;;M-Klasse;;;X
MODEL_GER_23_1;Wacht-class;Classe Wacht;Classe Wacht;Clase Wacht;Wacht-Klasse;Wacht-klasa;;Wacht-Klasse;;;X
MODEL_GER_23_2;Scharnhorst-class;Classe Scharnhorst;Classe Scharnhorst;Clase Scharnhorst;Scharnhorst-Klasse;Scharnhorst-klasa;;Scharnhorst-Klasse;;;X
MODEL_GER_23_4;Deutschland-class;Classe Deutschland;Classe Deutschland;Clase Deutschland;Deutschland-Klasse;Deutschland-klasa;;Deutschland-Klasse;;;X
MODEL_GER_23_5;Hipper-class;Classe Hipper;Classe Hipper;Clase Hipper;Hipper-Klasse;Hipper-klasa;;Hipper-Klasse;;;X
MODEL_GER_23_6;P-class;Classe P;Classe P;Clase P;P-Klasse;P-klasa;;P-Klasse;;;X
MODEL_GER_24_0;Moltke-class;Classe Moltke;Classe Moltke;Clase Moltke;Moltke-Klasse;Moltke-klasa;;Moltke-Klasse;;;X
MODEL_GER_24_1;Derfflinger-class;Classe Derfflinger;Classe Derfflinger;Clase Derfflinger;Derfflinger-Klasse;Derfflinger-klasa;;Derfflinger-Klasse;;;X
MODEL_GER_24_2;Mackensen-class;Classe Mackensen;Classe Mackensen;Clase Mackensen;Mackensen-Klasse;Mackensen-klasa;;Mackensen-Klasse;;;X
MODEL_GER_24_3;Scharnhorst-class;Classe Scharnhorst;Classe Scharnhorst;Clase Scharnhorst;Scharnhorst-Klasse;Scharnhorst-klasa;;Scharnhorst-Klasse;;;X
MODEL_GER_24_4;O-class;Classe O;Classe O;Clase O;O-Klasse;O-klasa;;O-Klasse;;;X
MODEL_GER_25_0;T90-class;Classe T90;Classe T90;Clase T90;T90-Klasse;T90-klasa;;T90-Klasse;;;X
MODEL_GER_25_1;S114-class;Classe S114;Classe S114;Clase S114;S114-Klasse;S114-klasa;;S114-Klasse;;;X
MODEL_GER_25_2;S165-class;Classe S165;Classe S165;Clase S165;S165-Klasse;S165-klasa;;S165-Klasse;;;X
MODEL_GER_25_5;Type 1934-class;Classe Type 1934;Classe Type 1934;Clase Tipo 1934;Type 1934-Klasse;Type 1934-klasa;;Type 1934-Klasse;;;X
MODEL_GER_25_6;Type 1936A-class;Classe Type 1936A;Classe Type 1936A;Clase Tipo 1936A;Type 1936A-Klasse;Type 1936A-klasa;;Type 1936A-Klasse;;;X
MODEL_GER_25_7;Z37-class;Classe Z37;Classe Z37;Clase Z37;Z37-Klasse;Z37-klasa;;Z37-Klasse;;;X
MODEL_GER_25_9;Hamburg-class;Classe Hamburg;Classe Hamburg;Clase Hamburg;Hamburg-Klasse;Hamburg-klasa;;Hamburg-Klasse;;;X
MODEL_GER_26_2;Graf Zeppelin-class;Classe Graf Zeppelin;Classe Graf Zeppelin;Clase Graf Zeppelin;Graf Zeppelin-Klasse;Graf Zeppelin-klasa;;Graf Zeppelin-Klasse;;;X
MODEL_GER_28_1;Type U-27-class;Classe Type U-27;Classe Type U-27;Clase Tipo U-27;Type U-27-Klasse;Type U-27-klasa;;Type U-27-Klasse;;;X
MODEL_GER_28_2;Type U-43-class;Classe Type U-43;Classe Type U-43;Clase Tipo U-43;Type U-43-Klasse;Type U-43-klasa;;Type U-43-Klasse;;;X
MODEL_GER_28_4;Type II-class;Classe Type II;Classe Type II;Clase Tipo II;Type II-Klasse;Type II-klasa;;Type II-Klasse;;;X
MODEL_GER_28_5;Type VII-class;Classe Type VII;Classe Type VII;Clase Tipo VII;Type VII-Klasse;Type VII-klasa;;Type VII-Klasse;;;X
MODEL_GER_28_6;Type IX-class;Classe Type IX;Classe Type IX;Clase Tipo IX;Type IX-Klasse;Type IX-klasa;;Type IX-Klasse;;;X
MODEL_GER_28_7;Type XXI-class;Classe Type XXI;Classe Type XXI;Clase Tipo XXI;Type XXI-Klasse;Type XXI-klasa;;Type XXI-Klasse;;;X
MODEL_GER_28_8;Type 201-class;Classe Type 201;Classe Type 201;Clase Tipo 201;Type 201-Klasse;Type 201-klasa;;Type 201-Klasse;;;X
MODEL_GER_28_9;Type 205-class;Classe Type 205;Classe Type 205;Clase Tipo 205;Type 205-Klasse;Type 205-klasa;;Type 205-Klasse;;;X
MODEL_GER_29_1;Type IXD2-class;Classe Type IXD2;Classe Type 205;Clase Tipo IXD2;Type IXD2-Klasse;Type IXD2-klasa;;Type IXD2-Klasse;;;X
#;;;;;;;;;;;X
# Italy;;;;;;;;;;;X
# Italy land brigades;;;;;;;;;;;X
BRIG_MODEL_ITA_1_0;Cannone da 75/27 mod 06;Cannone da 75/27 mod 06;Cannone da 75/27 mod 06;Cañon de 75/27 mod 06;Cannone da 75/27 mod 06;Cannone da 75/27 mod 06;;Cannone da 75/27 mod 06;;;X
BRIG_MODEL_ITA_1_1;Cannone da 105/28 mod 13;Cannone da 105/28 mod 13;Cannone da 105/28 mod 13;Cañon de 105/28 mod 13;Cannone da 105/28 mod 13;Cannone da 105/28 mod 13;;Cannone da 105/28 mod 13;;;X
BRIG_MODEL_ITA_1_2;Obice da 149/12 mod 14;Obice da 149/12 mod 14;Obice da 149/12 mod 14;Artilleria de 149/12 mod 14;Obice da 149/12 mod 14;Obice da 149/12 mod 14;;Obice da 149/12 mod 14;;;X
BRIG_MODEL_ITA_1_3;Cannone da 149/35;Cannone da 149/35;Cannone da 149/35;Cañon de 149/35;Cannone da 149/35;Cannone da 149/35;;Cannone da 149/35;;;X
BRIG_MODEL_ITA_1_4;;;;;;;;;;;X
BRIG_MODEL_ITA_1_5;;;;;;;;;;;X
BRIG_MODEL_ITA_1_6;;;;;;;;;;;X
BRIG_MODEL_ITA_1_7;Obice da 75/18 mod 34;Obice da 75/18 mod 34;Obice da 75/18 mod 34;Artilleria de 75/18 mod 34;Obice da 75/18 mod 34;Obice da 75/18 mod 34;;Obice da 75/18 mod 34;;;X
BRIG_MODEL_ITA_1_8;Obice da 75/27;Obice da 75/27;Obice da 75/27;Artilleria de 75/27;Obice da 75/27;Obice da 75/27;;Obice da 75/27;;;X
BRIG_MODEL_ITA_1_9;Obice da 75/18 mod 40;Obice da 75/18 mod 40;Obice da 75/18 mod 40;Artilleria de 75/18 mod 40;Obice da 75/18 mod 40;Obice da 75/18 mod 40;;Obice da 75/18 mod 40;;;X
BRIG_MODEL_ITA_1_10;Cannone da 149/40;Cannone da 149/40;Cannone da 149/40;Cañon de 149/40;Cannone da 149/40;Cannone da 149/40;;Cannone da 149/40;;;X
BRIG_MODEL_ITA_1_11;Obice da 210/22;Obice da 210/22;Obice da 210/22;Artilleria de 210/22;Obice da 210/22;Obice da 210/22;;Obice da 210/22;;;X
BRIG_MODEL_ITA_1_12;;;;;;;;;;;X
BRIG_MODEL_ITA_1_13;;;;;;;;;;;X
BRIG_MODEL_ITA_2_0;Semovente da 75/18 M40;Semovente da 75/18 M40;Semovente da 75/18 M40;Autopropulsada de 75/18 M40;Semovente da 75/18 M40;Semovente da 75/18 M40;;Semovente da 75/18 M40;;;X
BRIG_MODEL_ITA_2_1;Semovente da 75/32 M41;Semovente da 75/32 M41;Semovente da 75/32 M41;Autopropulsada de 75/32 M41;Semovente da 75/32 M41;Semovente da 75/32 M41;;Semovente da 75/32 M41;;;X
BRIG_MODEL_ITA_2_2;Semovente da 105/25;Semovente da 105/25;Semovente da 105/25;Autopropulsada de 105/25;Semovente da 105/25;Semovente da 105/25;;Semovente da 105/25;;;X
BRIG_MODEL_ITA_2_3;Semovente da 149/40;Semovente da 149/40;Semovente da 149/40;Autopropulsada de 149/40;Semovente da 149/40;Semovente da 149/40;;Semovente da 149/40;;;X
BRIG_MODEL_ITA_2_4;;;;;;;;;;;X
BRIG_MODEL_ITA_2_5;;;;;;;;;;;X
BRIG_MODEL_ITA_2_6;;;;;;;;;;;X
BRIG_MODEL_ITA_6_0;Semovente da 47/32 L40;Semovente da 47/32 L40;Semovente da 47/32 L40;Autopropulsada de 47/32 L40;Semovente da 47/32 L40;Semovente da 47/32 L40;;Semovente da 47/32 L40;;;X
BRIG_MODEL_ITA_6_1;Semovente da 75/18 M40;Semovente da 75/18 M40;Semovente da 75/18 M40;Autopropulsada de 75/18 M40;Semovente da 75/18 M40;Semovente da 75/18 M40;;Semovente da 75/18 M40;;;X
BRIG_MODEL_ITA_6_2;Semovente da 90/53 M41;Semovente da 90/53 M41;Semovente da 90/53 M41;Autopropulsada de 90/53 M41;Semovente da 90/53 M41;Semovente da 90/53 M41;;Semovente da 90/53 M41;;;X
BRIG_MODEL_ITA_6_3;;;;;;;;;;;X
BRIG_MODEL_ITA_6_4;;;;;;;;;;;X
BRIG_MODEL_ITA_6_5;;;;;;;;;;;X
BRIG_MODEL_ITA_6_6;;;;;;;;;;;X
BRIG_MODEL_ITA_7_0;;;;;;;;;;;X
BRIG_MODEL_ITA_7_2;Fiat 3000 M21;Fiat 3000 M21;Fiat 3000 M21;Fiat 3000 M21;Fiat 3000 M21;Fiat 3000 M21;;Fiat 3000 M21;;;X
BRIG_MODEL_ITA_7_3;Fiat 3000 M23;Fiat 3000 M23;Fiat 3000 M23;Fiat 3000 M23;Fiat 3000 M23;Fiat 3000 M23;;Fiat 3000 M23;;;X
BRIG_MODEL_ITA_7_4;Fiat 3000 M30;Fiat 3000 M30;Fiat 3000 M30;Fiat 3000 M30;Fiat 3000 M30;Fiat 3000 M30;;Fiat 3000 M30;;;X
BRIG_MODEL_ITA_7_5;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
BRIG_MODEL_ITA_7_6;CV-35;CV-35;CV-35;CV-35;CV-35;CV-35;;CV-35;;;X
BRIG_MODEL_ITA_7_7;M13/40;M13/40;M13/40;M13/40;M13/40;M13/40;;M13/40;;;X
BRIG_MODEL_ITA_7_8;L6/40;L6/40;L6/40;L6/40;L6/40;L6/40;;L6/40;;;X 
BRIG_MODEL_ITA_8_0;FIAT 2000;FIAT 2000;FIAT 2000;FIAT 2000;FIAT 2000;FIAT 2000;;FIAT 2000;;;X
BRIG_MODEL_ITA_8_1;;;;;;;;;;;X
BRIG_MODEL_ITA_8_2;;;;;;;;;;;X
BRIG_MODEL_ITA_8_3;P40;P40;P40;P40;P40;P40;;P40;;;X
BRIG_MODEL_ITA_8_4;P43;P43;P43;P43;P43;P43;;P43;;;X
BRIG_MODEL_ITA_9_0;;;;;;;;;;;X
BRIG_MODEL_ITA_9_1;;;;;;;;;;;X
BRIG_MODEL_ITA_10_0;;;;;;;;;;;X
BRIG_MODEL_ITA_10_1;Lancia Ansaldo IZ;Lancia Ansaldo IZ;Lancia Ansaldo IZ;Lancia Ansaldo IZ;Lancia Ansaldo IZ;Lancia Ansaldo IZ;;Lancia Ansaldo IZ;;;X
BRIG_MODEL_ITA_10_2;;;;;;;;;;;X
BRIG_MODEL_ITA_10_3;;;;;;;;;;;X
BRIG_MODEL_ITA_10_4;L3/29;L3/29;L3/29;L3/29;L3/29;L3/29;;L3/29;;;X
BRIG_MODEL_ITA_10_5;Autoblindo 41;Autoblindo 41;Autoblindo 41;Vehiculo Blindado 41;Autoblindo 41;Autoblindo 41;;Autoblindo 41;;;X
BRIG_MODEL_ITA_10_6;;;;;;;;;;;X
BRIG_MODEL_ITA_10_7;;;;;;;;;;;X
# Italy air brigades;;;;;;;;;;;X
BRIG_MODEL_ITA_14_0;M.14/M.15;M.14/M.15;M.14/M.15;M.14/M.15;M.14/M.15;M.14/M.15;;M.14/M.15;;;X
BRIG_MODEL_ITA_14_1;CR.42 Falco / Br.65;CR.42 Falco / Br.65;CR.42 Falco / Br.65;CR.42 Falco / Br.65;CR.42 Falco / Br.65;CR.42 Falco / Br.65;;CR.42 Falco / Br.65;;;X
BRIG_MODEL_ITA_14_2;G.50 Freccia / Br.65;G.50 Freccia / Br.65;G.50 Freccia / Br.65;G.50 Freccia / Br.65;G.50 Freccia / Br.65;G.50 Freccia / Br.65;;G.50 Freccia / Br.65;;;X
BRIG_MODEL_ITA_14_3;Re.2001 Falco II/ Ju.87T Picchiarello;Re.2001 Falco II/ Ju.87T Picchiarello;Re.2001 Falco II/ Ju.87T Picchiarello;Re.2001 Falco II/ Ju.87T Picchiarello;Re.2001 Falco II/ Ju.87T Picchiarello;Re.2001 Falco II/ Ju.87T Picchiarello;;Re.2001 Falco II/ Ju.87T Picchiarello;;;X
BRIG_MODEL_ITA_14_4;Ju 87C Stuka/Re.2001 OR Falco II;Ju 87C Stuka/Re.2001 OR Falco II;Ju 87C Stuka/Re.2001 OR Falco II;Ju 87C Stuka/Re.2001 OR Falco II;Ju 87C Stuka/Re.2001 OR Falco II;Ju 87C Stuka/Re.2001 OR Falco II;;Ju 87C Stuka/Re.2001 OR Falco II;;;X
BRIG_MODEL_ITA_14_5;Re.2005 Sagittario / Re.2002 Ariete;Re.2005 Sagittario / Re.2002 Ariete;Re.2005 Sagittario / Re.2002 Ariete;Re.2005 Sagittario / Re.2002 Ariete;Re.2005 Sagittario / Re.2002 Ariete;Re.2005 Sagittario / Re.2002 Ariete;;Re.2005 Sagittario / Re.2002 Ariete;;;X
BRIG_MODEL_ITA_15_0;FIAT CR.25;FIAT CR.25;FIAT CR.25;FIAT CR.25;FIAT CR.25;FIAT CR.25;;FIAT CR.25;;;X
BRIG_MODEL_ITA_15_1;Breda Ba.88 Lince;Breda Ba.88 Lince;Breda Ba.88 Lince;Breda Ba.88 Lince;Breda Ba.88 Lince;Breda Ba.88 Lince;;Breda Ba.88 Lince;;;X
BRIG_MODEL_ITA_15_2;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;;IMAM Ro.57;;;X
BRIG_MODEL_ITA_15_4;IMAM Ro.58;IMAM Ro.58;IMAM Ro.58;IMAM Ro.58;IMAM Ro.58;IMAM Ro.58;;IMAM Ro.58;;;X
BRIG_MODEL_ITA_15_5;Savoia-Marchetti SM.92;Savoia-Marchetti SM.92;Savoia-Marchetti SM.92;Savoia-Marchetti SM.92;Savoia-Marchetti SM.92;Savoia-Marchetti SM.92;;Savoia-Marchetti SM.92;;;X
BRIG_MODEL_ITA_15_6;Aerfer Leone;Aerfer Leone;Aerfer Leone;Aerfer Leone;Aerfer Leone;Aerfer Leone;;Aerfer Leone;;;X
# Italy land units;;;;;;;;;;;X
MODEL_ITA_4_0;CV-33;CV-33;CV-33;CV-33;CV-33;CV-33;;CV-33;;;X
MODEL_ITA_4_1;CV-35;CV-35;CV-35;CV-35;CV-35;CV-35;;CV-35;;;X
MODEL_ITA_4_2;M13/40;M13/40;M13/40;M13/40;M13/40;M13/40;;M13/40;;;X
MODEL_ITA_5_0;M11/39;M11/39;M11/39;M11/39;M11/39;M11/39;;M11/39;;;X
MODEL_ITA_5_1;M14/41;M14/41;M14/41;M14/41;M14/41;M14/41;;M14/41;;;X
MODEL_ITA_5_2;M15/42;M15/42;M15/42;M15/42;M15/42;M15/42;;M15/42;;;X
MODEL_ITA_5_3;P23/40;P23/40;P23/40;P23/40;P23/40;P23/40;;P23/40;;;X
MODEL_ITA_5_4;P23/43;P23/43;P23/43;P23/43;P23/43;P23/43;;P23/43;;;X
MODEL_ITA_5_5;;;;;;;;;;;X
MODEL_ITA_5_6;;;;;;;;;;;X
MODEL_ITA_5_7;;;;;;;;;;;X
# Italy air units;;;;;;;;;;;X
MODEL_ITA_12_0;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;SPAD S.VII;;SPAD S.VII;;;X
MODEL_ITA_12_1;Pomilio PE;Pomilio PE;Pomilio PE;Pomilio PE;Pomilio PE;Pomilio PE;;Pomilio PE;;;X
MODEL_ITA_12_2;SIAI S.50;SIAI S.50;SIAI S.50;SIAI S.50;SIAI S.50;SIAI S.50;;SIAI S.50;;;X
MODEL_ITA_12_3;FIAT CR.31;FIAT CR.31;FIAT CR.31;FIAT CR.31;FIAT CR.31;FIAT CR.31;;FIAT CR.31;;;X
