##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_INFANTRY_91_4_NAME;Early Stock & Storage;Stockage;Depositi & magazzini rudimentali;Stock & Almacenamiento temprano;Lagerhaltung;Wczesne metody skіadowania;;Ранняя складская инфраструктура ;;;X
TECH_CMP_INFANTRY_91_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique.;Rifornimento e rinforzo strategico;Repostaje estratйgico, reaprovisionamiento y refuerzo;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_92_NAME;Mobilization;Rйparation 1914;Mobilitazione;Movilizaciуn;Mobilisierung;Mobilizacja;;Мобилизация;;;X
SHORT_TECH_APP_INFANTRY_92_NAME;Mobilization;Rйparation 1914;Mobilitazione;Movilizaciуn;Mobilisierung;Mobilizacja;;Мобилизация;;;X
TECH_CMP_INFANTRY_92_1_NAME;General Drafts;Conscription gйnйrale;Leva generale;Conscripciуn General;Allgemeine Wehrpflicht;Ogуlny pobуr;;Всеобщая воинская повинность;;;X
TECH_CMP_INFANTRY_92_2_NAME;Mass Equipment Production;Production en masse d'йquipement;Produzione di equipaggiamenti di massa;Producciуn Masiva de Equipamiento;Massenproduktion von Ausrьstung;Masowa produkcja wyposaїenia;;Массовое производство вооружения;;;X
TECH_CMP_INFANTRY_92_3_NAME;Mass Supply Production;Production en masse d'approvisionnement;Produzione di rifornimenti di massa;Producciуn Masiva de Suministros;Massenproduktion von Nachschub;Masowa produkcja zaopatrzenia;;Массовое производство припасов;;;X
TECH_CMP_INFANTRY_92_4_NAME;Mass Training;Formation de masse;Addestramento di massa;Entrenamiento Masivo;Massentraining;Trening masowy;;Массовое обучение;;;X
TECH_CMP_INFANTRY_92_5_NAME;Mass Mobilization;Mobilisation de masse;Mobilitazione di massa;Movilizaciуn Masiva;Volle Mobilmachung;Masowa mobilizacja;;Массовая мобилизация;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_93_NAME;Army Logistics 1914;Logistique de l'Armйe 1914;Organizzazione rifornimenti di base;Organizaciуn Bбsica de Suministros;Logistik 1914;Podstawowa organizacja zaopatrzenia;;Организация тылового обеспечения;;;X
SHORT_TECH_APP_INFANTRY_93_NAME;Logistics 1914;Logistique 1914;Rifornimenti di base;Sistema Bбsico de Suministros;Logistik 1914;Podst. org. zaopatrz.;;Организ. тыл. обесп.;;;X
TECH_CMP_INFANTRY_93_1_NAME;Basic Supply System;Systиme d'approvisionnement gйnйral;Sistema di rifornimenti di base;Sistema de Suministros Bбsico;Nachschubsystem;Podst. system zaopatrz.;;Базовая система снабжения;;;X
TECH_CMP_INFANTRY_93_2_NAME;Basic Requisition Order System;Ordre de rйquisition;Sistema di ordini di impiego di base;Sistema de Pedidos bбsico;Vorbestellung;Podst. system zgіaszania zapotrzebowania;;Базовая система заявок-требований;;;X
TECH_CMP_INFANTRY_93_3_NAME;Basic Land Convoy System;Convoi terrestre rapide.;Sistema di convogli terrestri di base;Sistema de Convoy terrestres bбsico;Land-Konvoi System;Podst. system konwojуw l№dowych;;Базовая система наземных конвоев;;;X
TECH_CMP_INFANTRY_93_4_NAME;Basic Stock & Storage;Stockage;Depositi & magazzini di base;Stock & Almacenamiento bбsico;Lagerhaltung;Podst. metody skіadowania;;Базовая складская инфраструктура ;;;X
TECH_CMP_INFANTRY_93_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique.;Rifornimento e rinforzo strategico;Repostaje estratйgico, reaprovisionamiento y refuerzo;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_94_NAME;Efficient Supply System;Rйparation 1916;Logistica generale;Logнstica General;Effizientes Nachschubsystem;Ogуlna logistyka;;Эффективная система снабжения;;;X
SHORT_TECH_APP_INFANTRY_94_NAME;Supplying (1916);Rйparation 1916;Logistica generale;Logнstica General;Logistik 1916;Ogуlna logistyka;;Эффект. сист. снабж.;;;X
TECH_CMP_INFANTRY_94_1_NAME;Great War Supply System;Systиme d'approvisionnement de la Grande Guerre;Sistema di rifornimenti della GG;Sistema de Suministros de la Gran Guerra;Nachschubsystem;System zaopatrz. z I w. њw.;;Система снабжения ПМВ;;;X
TECH_CMP_INFANTRY_94_2_NAME;Great War Requisition Order System;Systиme de rйquisitions de la Grande Guerre;Sistema di ordini di impiego della GG;Sistema de Pedidos de la Gran Guerra;Vorbestellung;System zgіaszania zapotrzebowania z I w. њw.;;Система заявок-требований ПМВ;;;X
TECH_CMP_INFANTRY_94_3_NAME;Great War Land Convoy System;Systиmes de convois terriens de la Grande Guerre;Sistema di convogli terrestri della GG;Sistema de Convoy terrestres de la Gran Guerra;Land-Konvoi System;System konwojуw l№dowych z I w. њw.;;Система наземных конвоев ПМВ;;;X
TECH_CMP_INFANTRY_94_4_NAME;Great War Stock & Storage;Stockage Grande Guerre;Depositi & magazzini della GG;Stock & Almacenamiento de la Gran Guerra;Lagerhaltung;Metody skіadowania z I w. њw.;;Военные склады ПМВ;;;X
TECH_CMP_INFANTRY_94_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_95_NAME;Army Logistics 1916;Logistique de l'Armйe 1916;Logistica al fronte;Logнstica del Frente;Frontlinien Nachschuborganisation;Logistyka frontowa;;Снабжение линии фронта;;;X
SHORT_TECH_APP_INFANTRY_95_NAME;Logistics 1916;Logistique 1916;Logistica al fronte;Logнstica del Frente;Logistik 1916;Logistyka frontowa;;Снабж. линии фронта;;;X
TECH_CMP_INFANTRY_95_1_NAME;Great War Supply System;Systиme d'approvisionnement gйnйral;Sistema di rifornimenti della GG;Sistema de Suministros de la Gran Guerra;Nachschubsystem;System zaopatrz. z I w. њw.;;Система снабжения Первой Мировой;;;X
TECH_CMP_INFANTRY_95_2_NAME;Front-line Supply;Ordre de rйquisition;Rifornimenti al fronte;Sistema de Pedidos del Frente;Versorgung der Frontlinie;Zaopatrzenie frontowe;;Снабжение линии фронта;;;X
TECH_CMP_INFANTRY_95_3_NAME;Front-line Reinforcing;Convoi terrestre rapide.;Rinforzi al fronte;Refuerzos del Frente;Verstдrkung der Frontlinie;Uzupeіnianie brakуw na froncie;;Укрепление линии фронта;;;X
TECH_CMP_INFANTRY_95_4_NAME;Great War Stock & Storage;Stockage;Depositi & magazzini della GG;Stock & Almacenamiento de la Gran Guerra;Lagerhaltung;Metody skіadowania z I w. њw.;;Военные склады ПМВ;;;X
TECH_CMP_INFANTRY_95_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique.;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_96_NAME;Great War Unified Logistical System;Rйparation 1918;Logistica dei rinforzi;Refuerzos Logнsticos;Verstдrkungslogistik;Logistyka uzupeіnieс;;Система снабжения периода ПМВ;;;X
SHORT_TECH_APP_INFANTRY_96_NAME;Logistics 1918;Rйparation 1918;Rinforzi;Refuerzos;Verstдrkungslog.;Logistyka uzupeіnieс;;Система снабж. ПМВ;;;X
TECH_CMP_INFANTRY_96_1_NAME;Late Great War Supply System;Systиme d'approvisionnement de la Grande Guerre;Sistema di rifornimenti della tarda GG;Sistema Avanzado de Suministros de la Gran Guerra;Nachschubsystem;System zaopatrz. pуџnej I w. њw.;;Система снабжения периода ПМВ;;;X
TECH_CMP_INFANTRY_96_2_NAME;Late Great War Front-line Supply;Ravitaillement de la ligne de front de la Grande Guerre;Rifornimenti al fronte della tarda GG;Sistema Avanzado de Suministros del Frente de la Gran Guerra;Versorgung der Frontlinie;Zaopatrzenie frontowe pуџnej I w. њw.;;Снабжение линии фронта периода ПМВ;;;X
TECH_CMP_INFANTRY_96_3_NAME;Late Great War Land Convoy System;Systиmes de convois terriens de la Grande Guerre;Sistema di convogli terrestri della tarda GG;Refuerzos del Frente;Verstдrkung der Frontlinie;System konwojуw l№dowych pуџnej I w. њw.;;Система наземных колонн периода ПМВ;;;X
TECH_CMP_INFANTRY_96_4_NAME;Late Great War Stock & Storage;Stockage Grande Guerre;Depositi & magazzini della tarda GG;Stock & Almacenamiento de la Gran Guerra;Lagerhaltung;Metody skіadowania pуџnej I w. њw.;;Поздние военные склады ПМВ;;;X
TECH_CMP_INFANTRY_96_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_97_NAME;Interbellum Supply (1924);Logistique de l'Armйe 1924;Rifornimenti interbellici (1924);Suministros de Entreguerras 1924;Logistik 1924;Zaopatrzenie miкdzywojenne (1924);;Межвоенная система снабжения (1924);;;X
SHORT_TECH_APP_INFANTRY_97_NAME;Logistics 1924;Logistique 1924;Rifornimenti (1924);Entreguerras 1924;Logistik 1924;Zaopatrz. 1924;;Межвоен. сист. снабж.(1924);;;X
TECH_CMP_INFANTRY_97_1_NAME;Early Interwar Supply System;Systиme d'approvisionnement gйnйral;Sistema di rifornimenti interbellico;Sistema temprano de Suministros entreguerras;Nachschubsystem;Wczesny miкdzywoj. system zaopatrzenia;;Ранняя межвоенная система снабжения;;;X
TECH_CMP_INFANTRY_97_2_NAME;Early Interwar Front-line Supply;Ordre de rйquisition;Rifornimenti al fronte interbellici;Sistema temprano de Suministros en el frente de entreguerras;Frontlinienversorgung;Wczesne miкdzywoj. zaopatrzenie frontowe;;Раннее межвоенное снабжение линии фронта;;;X
TECH_CMP_INFANTRY_97_3_NAME;Early Interwar Land Convoy System;Convoi terrestre rapide.;Sistema di convogli terrestri interbellico;Sistema temprano del Sistema de Convoy terrestre de entreguerras;Land-Konvoi System;Wczesny miкdzywoj. system konwojуw l№d.;;Ранняя межвоенная система наземных колонн;;;X
TECH_CMP_INFANTRY_97_4_NAME;Early Interwar Stock & Storage;Stockage;Depositi & magazzini interbellici;Sistema temprano de Stock & Almacenamiento de entreguerras;Lagerhaltung;Wczesne miкdzywoj. metody skіadowania;;Ранние межвоенные склады;;;X
TECH_CMP_INFANTRY_97_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique.;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_98_NAME;Interbellum Supply (1930);Rйparation 1930;Rifornimenti interbellici (1930);Suministros de Entreguerras 1930;Nachschub 1930;Zaopatrzenie miкdzywojenne (1930);;Межвоенная система снабжения (1930);;;X
SHORT_TECH_APP_INFANTRY_98_NAME;Logistics 1930;Rйparation 1930;Rifornimenti (1930);Entreguerras 1930;Nachschub 1930;Zaopatrz. 1930;;Межвоен. сист. снабж. (1930);;;X
TECH_CMP_INFANTRY_98_1_NAME;Late Interwar Supply System;Systиme d'approvisionnement;Sistema di rifornimenti interbellico;Sistema avanzado de Suministros entreguerras;Nachschubsystem;Pуџny miкdzywoj. system zaopatrzenia;;Поздняя межвоенная система снабжения;;;X
TECH_CMP_INFANTRY_98_2_NAME;Late Interwar Front-line Supply;Ravitaillement de la ligne de front;Rifornimenti al fronte interbellici;Sistema avanzado de Suministros en el frente de entreguerras;Frontlinienversorgung;Pуџne miкdzywoj. zaopatrzenie frontowe;;Позднее межвоенное снабжение линии фронта;;;X
TECH_CMP_INFANTRY_98_3_NAME;Late Interwar Land Convoy System;Systиmes de convois terriens;Sistema di convogli terrestri interbellico;Sistema avanzado del Sistema de Convoy terrestre de entreguerras;Land-Konvoi System;Pуџny miкdzywoj. system konwojуw l№d.;;Поздняя межвоенная система наземных колонн;;;X
TECH_CMP_INFANTRY_98_4_NAME;Late Interwar Stock & Storage;Stockage;Depositi & magazzini interbellici;Sistema avanzado de Stock & Almacenamiento de entreguerras;Lagerhaltung;Pуџne miкdzywoj. metody skіadowania;;Поздние межвоенные склады;;;X
TECH_CMP_INFANTRY_98_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение, дозаправка и пополнение;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_99_NAME;Rear Area Supply Dumps;Ravitaillement par dйpфts;Magazzini di rifornimenti nelle retrovie;Suministro en Retaguardia;Rьckwдrtige Depots;Skіady za lini№ frontu;;Тыловые склады;;;X
SHORT_TECH_APP_INFANTRY_99_NAME;Logistics 1936;Logistique 1936;Magazzini nelle retrovie;Suministro de Retaguardia;Logistik 1936;Skіady za l. frontu;;Тыловые склады;;;X
TECH_CMP_INFANTRY_99_1_NAME;Static Area Supply System;Systиme statique de zone d'approvisionnement;Sistema di rifornimento statico;Sistema de Suministro de Zonas fijas;Nachschubsystem;Statyczne obszary skіadowania;;Постоянное снабжение;;;X
TECH_CMP_INFANTRY_99_2_NAME;Requisition Order System;Systиme de l'ordre de rйquisition;Sistema di ordini di impiego;Sistema de Orden de Peticiones;Frontlinienversorgung;System zgіaszania potrzeb;;Система заявок;;;X
TECH_CMP_INFANTRY_99_3_NAME;Land Convoy System;Systиme de convois terrestres;Sistema di convogli terrestri;Sistema de Convoy terrestre;Land-Konvoi System;System konwojуw l№dowych;;Наземные колонны;;;X
TECH_CMP_INFANTRY_99_4_NAME;Basic Stock and Storage;Stockage de base;Depositi & magazzini di base;Stock & Almacenamiento Bбsico;Lagerhaltung;Podst. metody skіadowania;;Базовые военные склады;;;X
TECH_CMP_INFANTRY_99_5_NAME;Strategic Refuel, Resupply, and Reinforcing;Ravitaillement et renforcement stratйgique;Rifornimento e rinforzo strategico;Repostaje, reaprovisionamiento y refuerzo estratйgico;Betankung, Versorgung und Verstдrkung;Strategiczne uzupeіnianie brakуw;;Стратегическое снабжение топливом;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_100_NAME;Deep Logistics Organization;Organisation logistique en profondeur;Organizzazione logistica approfondita;Organizaciуn Logнstica Profunda;Tiefenlogistik;Gікboka organizacja logistyka;;Организация глубокого снабжения;;;X
SHORT_TECH_APP_INFANTRY_100_NAME;Logistics 1940;Logistique 1940;Logistica approfondita;Logнstica Profunda;Logistik 1940;Gікboka logistyka;;Организ. глуб. снабж.;;;X
TECH_CMP_INFANTRY_100_1_NAME;Dynamic Priority Supply System;Systиme dynamique de l'offre de prioritй;Sistema di rifornimento a prioritа dinamica;Sistema Dinбmico de Prioridades de Suministros;Nachschubsystem;Dynamiczne priorytety zaopatrzeniowe;;Система приоритетного снабжения;;;X
TECH_CMP_INFANTRY_100_2_NAME;Mean Consumption Statistics;Statistiques de la consommation moyenne;Statistiche di consumo medio;Significado de las Estadнsticas de Consumo;Frontlinienversorgung;Statystyka њredniego zuїycia;;Статистика расхода и потребления;;;X
TECH_CMP_INFANTRY_100_3_NAME;Flexible Dump spot System ;Systиme de stockage flexible;Systema di magazzini flessibile;Sistema de Aprovisionamiento Flexible;Land-Konvoi System;Dynamiczne obszary skіadowania;;Гибкая структура складов;;;X
TECH_CMP_INFANTRY_100_4_NAME;Improved Stock and Storage;Stockage amйliorй;Depositi & magazzini migliorati;Stock & Almacenamiento Mejorado;Lagerhaltung;Ulepsz. metody skіadowania;;Улучшенные военные склады;;;X
TECH_CMP_INFANTRY_100_5_NAME;Operational refuel and replenishment;Ravitaillement et renforcement opйrationnel;Rifornimento e rinforzo operativo;Repostaje y reposiciуn operacional;Betankung, Versorgung und Verstдrkung;Operacyjne uzupeіnianie brakуw;;Оперативное снабжение топливом и боеприпасами;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_101_NAME;Circular Front-line Supply System;Ravitaillement de premiиre ligne circulaire;Sistema di rifornimenti circolare al fronte;Sistema Circular de Suministros en el Frente;Frontlinienversorgung;Okrкїny system zaopatrzenia frontowego;;Замкнутое снабжение линии фронта;;;X
SHORT_TECH_APP_INFANTRY_101_NAME;Logistics 1944;Logistique 1944;Sistema di rifornimenti circolare;Suministros Circulares;Logistik 1944;Okrкїne zaopatrz.;;Замкнутое снабжение;;;X
TECH_CMP_INFANTRY_101_1_NAME;Low Echelon Supply System;Systиme d'йchelonnement d'alimentation;Sistema di rifornimenti a scaglione ridotto;Sistema de Escalonado Bajo de Suministros;Nachschubsystem;System zaopatrzenia niskiego poziomu;;Снабжение низшего звена;;;X
TECH_CMP_INFANTRY_101_2_NAME;Dynamic Supply Reports;Retours d'approvisionnement dynamique;Rapporti di rifornimento dinamici;Informe de Suministros Dinбmico;Frontlinienversorgung;Dynamiczne raporty zaopatrzenia;;Оперативные отчеты о снабжении;;;X
TECH_CMP_INFANTRY_101_3_NAME;Circular Transport System;Systиme de transport circulaire;Sistema di trasporto circolare;Sistema de transporte circular;Land-Konvoi System;System transportu okrкїnego;;Замкнутая транспортная система;;;X
TECH_CMP_INFANTRY_101_4_NAME;Advanced Stock and Storage;Stockage avancй.;Depositi & magazzini avanzati;Stock y Almacenamiento Avanzado;Lagerhaltung;Zaawans. metody skіadowania;;Усов. военные склады;;;X
TECH_CMP_INFANTRY_101_5_NAME;Tactical refuel and replenishment;Ravitaillement et renforcement tactique;Rifornimento e rinforzo tattico;Repostaje y reposiciуn tбctico;Betankung, Versorgung und Verstдrkung;Taktyczne uzupeіnianie brakуw;;Тактическое снабжение топливом и боеприпасами;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_102_NAME;Advanced Logistics;Logistique avancйe;Logistica avanzata;Logнstica Avanzada;Fortschrittliche Logistik;Zaawansowana logistyka;;Усов. система снабжения;;;X
SHORT_TECH_APP_INFANTRY_102_NAME;Logistics 1948;Logistique 1948;Logistica avanzata;Logнstica Avanzada;Logistik 1948;Zaawans. logistyka;;Усов. система снабж.;;;X
TECH_CMP_INFANTRY_102_1_NAME;Advanced Low Echelon Supply System;Systиme d'йchelonnement d'alimentation avancй;Sistema di rifornimenti a scaglione ridotto avanzato;Sistema Avanzado de Escalonado Bajo de Suministros;Nachschubsystem;Zaawans. system zaopatrz. niskiego poz.;;Усов. снабжение низшего звена;;;X
TECH_CMP_INFANTRY_102_2_NAME;Advanced Dynamic Supply Reports;Retours d'approvisionnement dynamique avancй;Rapporti di rifornimento dinamici avanzati;Informe de Suministros Dinбmico Avanzado;Frontlinienversorgung;Zaawans. dynamiczne raporty zaopatrz.;;Усов. оперативные отчеты о снабжении;;;X
TECH_CMP_INFANTRY_102_3_NAME;Advanced Circular Transport System;Systиme perfectionnй de transport circulaire;Sistema di trasporto circolare avanzato;Sistema de transporte circular avanzado;Land-Konvoi System;Zaawans. system transportu okrкїnego;;Усов. замкнутая транспортная система;;;X
TECH_CMP_INFANTRY_102_4_NAME;Semi-Modern Stock and Storage;Stockage semi-moderne;Depositi & magazzini semi moderni;Stock y Almacenamiento Semimoderno;Lagerhaltung;Powojenne metody skіadowania;;Полусовр. снабжение топливом и боеприпасами;;;X
TECH_CMP_INFANTRY_102_5_NAME;Advanced Tactical refuel and replenishment;Ravitaillement et renforcement avancй;Rifornimento e rinforzo tattico avanzato;Repostaje y reposiciуn tбctico avanzado;Betankung, Versorgung und Verstдrkung;Zaawans. taktyczne uzupeіnianie brakуw;;Усов. тактич. снабжение топливом и боеприпасами;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_103_NAME;Rear Area Vehicle Repair Shop;Rйparation а l'arriиre des vйhicules;Officina di riparazione veicoli nelle retrovie;Talleres de Vehнculos de Retaguardia;Rьckwдrtige Fahrzeugreparatur;Centra napraw;;Тыловые ремонтные мастерские;;;X
SHORT_TECH_APP_INFANTRY_103_NAME;Repair 1938;Rйparation 1938;Riparazione veicoli;Reparaciуn de Vehнculos;Reparatur 1938;Centra napraw;;Тыл. рем. мастерск.;;;X
TECH_CMP_INFANTRY_103_1_NAME;Bulky Tools;Outils encombrants;Attrezzature ingombranti;Herramientas pesadas;Ersatzteilvorhaltung;Osprzкt stacjonarny;;Крупногабаритные инструменты;;;X
TECH_CMP_INFANTRY_103_2_NAME;Standardized Repair Capacity;Capacitйs de rйparation rationalisйes;Capacitа di riparazione standard;Capacidad de Reparaciуn Estandarizado;Reparaturkapazitдten;Standaryzacja moїliwoњci naprawczych;;Расчет объемов ремонтных работ;;;X
TECH_CMP_INFANTRY_103_3_NAME;Basic Vehicle Repair;Rйparation basique des vйhicules;Riparazione veicoli di base;Reparaciуn bбsica de Vehнculos;Fehrzeugreparatur;Podstawowa naprawa pojazdуw;;Базовый ремонт техники;;;X
TECH_CMP_INFANTRY_103_4_NAME;Basic Gun Repair;Rйparation basique des fusils;Riparazione armi di base;Reparaciуn bбsica de armamento;Waffeninstandsetzung;Podstawowa naprawa broni;;Базовый ремонт орудий;;;X
TECH_CMP_INFANTRY_103_5_NAME;Work-task Requisition System ;Systиme de rйquisition de la tвche;Struttura degli incarichi;Sistema de tareas por solicitud;Verbesserte Arbeitsablдufe;System przydziaіu zadaс;;Система очередности ремонта;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_104_NAME;Deep Vehicle Repair Organization;Rйparation en profondeur des vйhicules;Organizzazione approfondita riparazione veicoli;Organizaciуn Central de Reparaciуn de Vehнculos;Zentrale Fahrzeugreparatur;Centra napraw za lini№ frontu;;Ремонт в ближнем тылу;;;X
SHORT_TECH_APP_INFANTRY_104_NAME;Repair 1942;Rйparation 1942;Organizzazione riparazioni;Organizaciуn de Reparaciones;Reparatur 1942;Naprawy za l. frontu;;Ремонт в ближн. тылу;;;X
TECH_CMP_INFANTRY_104_1_NAME;Movable Tools;Outils mobiles;Attrezzature mobili;Herramientas Mуviles;Ersatzteilvorhaltung;Osprzкt przenoњny;;Передвижные ремонтные мастерские;;;X
TECH_CMP_INFANTRY_104_2_NAME;Unit-specific Repair Capacity;Capacitй de rйparation d'unitй spйcifiques;Capacitа di riparazione specifica;Capacidad especifica de reparar de las unidades;Reparaturkapazitдten;Specjalizacja moїliwoњci naprawczych;;Расчет объемов специализиров. рем. работ;;;X
TECH_CMP_INFANTRY_104_3_NAME;Improved Vehicle Repair;Rйparation des vйhicules amйliorйe;Riparazione veicoli migliorata;Reparaciуn de Vehнculos mejorado;Fehrzeugreparatur;Ulepsz. naprawa pojazdуw;;Улучшенный ремонт техники;;;X
TECH_CMP_INFANTRY_104_4_NAME;Improved Gun Repair;Rйparation des fusils amйliorйes;Riparazione armi migliorata;Reparaciуn de armamento mejorado;Waffeninstandsetzung;Ulepsz. naprawa broni;;Улучшенный ремонт орудий;;;X
TECH_CMP_INFANTRY_104_5_NAME;Work-task Prioritization System;Systиme de prioritйs de la tвche;Struttura degli incarichi prioritari;Sistema de tareas por prioridad;Verbesserte Arbeitsablдufe;System priorytetyzacji zadaс;;Система приоритетного ремонта;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_105_NAME;Front-line Vehicle Repair Shop;Rйparation en premiиre ligne des vйhicules;Officina di riparazione veicoli al fronte;Talleres de Vehнculos del Frente;Feldmдssige Fahrzeugreparatur;Centra napraw frontowych;;Ремонт на линии фронта;;;X
SHORT_TECH_APP_INFANTRY_105_NAME;Repair 1946;Rйparation 1946;Riparazioni al fronte;Reparaciуn en el Frente;Reparatur 1946;Naprawy frontowe;;Рем. на линии фронта;;;X
TECH_CMP_INFANTRY_105_1_NAME;Flexible Tools;Outils flexibles;Attrezzature flessibili;Herramientas Flexibles;Ersatzteilvorhaltung;Osprzкt wielofunkcyjny;;Ремонтно-эвакуационная части;;;X
TECH_CMP_INFANTRY_105_2_NAME;Multitask Repair Capacity;Capacitй de rйparation multiple;Capacitа di riparazione multiruolo;Capacidad de Reparaciones Multitarea;Reparaturkapazitдten;Wielozadaniowoњж centrуw naprawczych;;Расчет объемов многоцелев. рем. работ;;;X
TECH_CMP_INFANTRY_105_3_NAME;Advanced Vehicle Repair;Rйparation avancйe pour les vйhicules;Riparazione veicoli avanzata;Reparaciуn de Vehнculos Avanzada;Fehrzeugreparatur;Zaawans. naprawa pojazdуw;;Усов. ремонт техники;;;X
TECH_CMP_INFANTRY_105_4_NAME;Advanced Gun Repair;Rйparation avancйe des fusils;Riparazione armi avanzata;Reparaciуn de armamento Avanzada;Waffeninstandsetzung;Zaawans. naprawa broni;;Усов. ремонт орудий;;;X
TECH_CMP_INFANTRY_105_5_NAME;Dynamic Damage Classification;Classification des dommages dynamique;Classificazione del danno dinamica;Clasificaciуn dinбmica de daсos;Verbesserte Arbeitsablдufe;Dynamiczna klasyfikacja uszkodzeс;;Система оценки повреждений;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_106_NAME;Advanced Repair;Rйparation avancйe;Organizzazione riparazione veicoli approfondita;Reparaciones Avanzadas;Rьckwдrtige Fahrzeugreparatur;Zaawansowana naprawa;;Усовершенствованные методы ремонта;;;X
SHORT_TECH_APP_INFANTRY_106_NAME;Repair 1950;Rйparation 1950;Riparazione avanzata;Reparaciones Avanzadas;Reparatur 1950;Zaawans. naprawa;;Усов. метод. ремонта;;;X
TECH_CMP_INFANTRY_106_1_NAME;Electronics Repair;Electronics rйparation;Riparazione elettronica;Reparaciones Electrуnicas;Ersatzteilvorhaltung;Naprawa elektroniki;;Ремонт электроники;;;X
TECH_CMP_INFANTRY_106_2_NAME;Semi-modern Advanced Repair Capacity;Semi-moderne avancйe de rйparation des capacitйs;Capacitа di riparazione avanzata semi moderna;Capacidad de Reparaciуn Semimoderna Avanzada;Reparaturkapazitдten;Powojenne moїliwoњci naprawcze;;Полусовр. расчет объемов рем. работ;;;X
TECH_CMP_INFANTRY_106_3_NAME;Semi-modern Vehicle Repair;Semi-modernes de rйparation de vйhicules;Riparazione veicoli semi moderna;Reparaciуn de Vehнculos Semimoderna;Fehrzeugreparatur;Powojenna naprawa pojazdуw;;Полусовр. ремонт техники;;;X
TECH_CMP_INFANTRY_106_4_NAME;Gun Repair;Gun rйparation;Riparazione armi;Reparaciуn de Armamento;Waffeninstandsetzung;Naprawa broni;;Полусовр. ремонт орудий;;;X
TECH_CMP_INFANTRY_106_5_NAME;Basic Computing Machine Support;Support de base machine а calculer;Supporto computerizzato di base;Soporte Bбsico de Ordenadores;Verbesserte Arbeitsablдufe;Podst. obsіuga maszyn obliczeniowych;;Применение базовых вычислительных машин;;;X
##;;;;;;;;;;;X
TECH_APP_INFANTRY_107_NAME;Modern Logistics;Logistique moderne;Logistica moderna;Logнstica Moderna;Rьckwдrtige Fahrzeugreparatur;Wspуіczesna logistyka;;Современная система снабжения;;;X
SHORT_TECH_APP_INFANTRY_107_NAME;Logistics 1955;Logistique 1955;Logistica moderna;Logнstica Moderna;Logistik 1955;Wspуіcz. logistyka;;Соврем. сист. снабж.;;;X
