## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file is loaded after all other text files and can be used to replace previously defined strings.;;;;;;;;;;X
##;On every successful replacement a note will be logged in savedebug.txt (extra debug logs must be enabled from settings.cfg for that), instead of an error which is trigered for replacements made by other text files.;;;;;;;;;;X
##;Redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;Run the game with extra debug logs set to level 2 in settings.cfg to ensure that there are no issues with redefined texts (any erors will be reported in savedebug.txt file in your main game folder).;;;;;;;;;;X
##;This file is the best place for all strings of user mods.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
9300024name;Renounce the Naval Agreement;Renoncer à l'accord naval;;;Verzicht auf das Flottenabkommen;;;;;;X
9300025name;The Hindenburg Explosion;Le dirigeable Hindenburg prend feu;;;Die Hindenburg-Tragödie;;;;;;X
9300025desc;On May 6, 1937, the German Zeppelin LZ-129 'Hindenburg' was destroyed in a tragic accident on the end of her flight from Frankfurt to Lakehurst. It was assumed that a spark from a mooring mast set the great airship on fire. Of the ninety-seven passengers and crew known to be aboard, only twelve passengers and thirty-seven crew members were saved. Germany's perfect record of safety had been shattered by this spectacular tragedy right in front of the assembled media and public. The commercial airship industry would never recover.;Le 6 mai 1937, le Zeppelin allemand LZ-129 Hindenburg de 245 mètres de long s'enflamme à son arrivée à l'aéroport de Lakehurst près de New York. Il était parti de Francfort avec 97 passagers à son bord. L'accident fait 35 victimes et met fin au transport de passagers par ballon dirigeable.;;;Der Zeppelin LZ 129 „Hindenburg“, benannt nach dem deutschen Reichspräsidenten Paul von Hindenburg, war neben seinem Schwesterschiff LZ 130 eines der beiden größten jemals gebauten Luftfahrzeuge und führte das Kennzeichen D-LZ129. Die Jungfernfahrt des Luftschiffes war im März 1936, am 6. Mai 1937 wurde es bei der Landung in New Jersey (USA) zerstört, als sich die Wasserstofffüllung entzündete. 36 Menschen, darunter ein Mitglied der Landemannschaft, kamen ums Leben. Die kommerzielle Luftschiff-Industrie sollte sich von dieser Tragödie nie wieder erholen.;;;;;;X
9300026name;The Volkssturm;la Volkssturm;;;Volkssturm;;;;;;X
9300026desc;The Volkssturm was a German national militia of the last months of the war. It was set up, not by the traditional German Army, but by the NSDAP on the orders of Adolf Hitler. It conscripted males between the ages of 16 to 60 years who were not already serving in some military unit as part of a German Home Guard. The basic unit was a battalion of 642 men. Units were mostly composed of members of the Hitler Youth, invalids, the elderly, or men who had previously been considered unfit for military service. Goebbels and other propagandists depicted the Volkssturm as an outburst of enthusiasm and will to resist. It did create some morale, but this was undermined by their visible lack of uniforms and weaponry for the fight.;La Volkssturm était une milice nationale allemande lors des derniers mois de la guerre. Elle a été mise en place, non pas par l'armée allemande traditionnelle, mais par le parti nazi sous les ordres d'Adolf Hitler. Elle enrôlait des hommes de force de 16 à 60 ans qui n'étaient pas déjà en service dans une unité militaire ou dans le cadre d'une garde nationale allemande. L'unité de base était un bataillon de 642 hommes, ces unités sont principalement composées des membres des Jeunesses hitlériennes, des invalides, des personnes âgées, ou des hommes qui avaient auparavant été considérés comme inaptes au service militaire. Goebbels et les autres propagandistes dépeignent la Volkssturm comme un élan d'enthousiasme et de volonté pour résister. Cela à créé une certaine hausse du morale, mais très vite sapée par le manque visible d'uniformes et d'armes pour le combat.;;;Der Deutsche Volkssturm war ein militärischer Verband im Deutschen Reich, der nach einem von der NSDAP ausgehenden propagandistischen Aufruf an alle 'waffenfähigen Männer im Alter von 16 bis 60 Jahren' gebildet worden war, um den Heimatboden des Deutschen Reiches zu verteidigen, 'bis ein die Zukunft Deutschlands und seiner Verbündeten und damit Europas sichernder Frieden gewährleistet' sei. Ziel des Aufrufs war es, die Truppen der Wehrmacht zu verstärken. Die Bildung des Deutschen Volkssturms wurde am 18. Oktober 1944, dem Jahrestag der Völkerschlacht von Leipzig, publik gemacht und zwei Tage später offiziell verkündet. Dadurch konnten erste Volkssturmverbände propagandawirksam vorgeführt werden, die auf einen Führererlass vom 25. September 1944 hin aufgestellt worden waren.;;;;;;X
9300027name;1932 Physics Nobel Prize;1932 Prix Nobel de Physique;;;Nobelpreis für Physik 1932;;;;;;X
9300027desc;The announcement of the Nobel Prize in Physics for 1932 was delayed until November 1933. It was only at that time that it was announced Werner Heisenberg had won the Prize for 1932 'for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen' and Erwin Schrödinger and Paul Adrien Maurice Dirac shared the 1933 Prize 'for the discovery of new productive forms of atomic theory'. In 1939, shortly after the discovery of nuclear fission, the German nuclear energy project, also known as the Uranverein (Uranium Club), was begun. Heisenberg was one of the principal scientists leading research and development in the project.;L'annonce du Prix Nobel de Physique pour 1932 a été retardée jusqu'en novembre 1933. Ce n'est qu'à ce moment là qu'il a été annoncé que Werner Heisenberg avait remporté le prix de 1932 pour la création de la mécanique quantique, dont l'application a, entre autres, conduit à la découverte des formes allotropiques de l'hydrogène, Erwin Schrödinger et Paul Adrien Maurice Dirac ont partagé en 1933 le prix pour la découverte de nouvelles formes productives de la théorie atomique. En 1939, peu de temps après la découverte de la fission nucléaire, le projet allemand de l'énergie nucléaire, également connu sous le nom Uranverein (Club d'uranium), a commencé. Heisenberg a été l'un des principaux chercheurs de pointe en recherche et développement dans le projet.;;;Die Verkündigung des Nobelpreises für Physik 1932 wurde bis November 1933 verzögert. Erst zu diesem Zeitpunkt wurde verkündet, dass Werner Heisenberg den Nobelpreis für Physik für das Jahr 1932 gewonnen hatte, für die Schaffung der Quantenmechanik, die zur Entdeckung der allotropen Formen von Wasserstoff führte und 1933 teilten sich Erwin Schrödinger und Paul Arien Maurice Dirac den Preis für die Entdeckung von neuen Formen der Atomtheorie. 1939, kurz nachdem der Entdeckung der Kernspaltung wurde das Deutschen Kernenergie-Programm gegründet, auch bekannt als Uranverein.Heisenberg war einer der wichtigsten Wissenschaftler, die die Forschungs- und Entwicklungsarbeiten im Projekt leiteten.;;;;;;X
9300028name;1935 Peace Nobel Prize;1935 Prix Nobel de la Paix;;;Friedensnobelpreis 1935;;;;;;X
9300028desc;Carl von Ossietzky was a German pacifist and the recipient of the 1935 Nobel Peace Prize. He was convicted of high treason and espionage in 1931 after publishing details of Germany's alleged violation of the Treaty of Versailles by rebuilding an air force, the predecessor of the Luftwaffe, and training pilots in the Soviet Union. Ossietzky continued to be a constant warning voice against militarism and National Socialistsm when, in January 1933, Adolf Hitler was appointed Chancellor and the National Socialist dictatorship began. Even then, Ossietzky was one of a very small group of public figures who continued to speak out against the NSDAP. On 28 February 1933, after the Reichstag fire, he was arrested and held in so-called protective custody in Spandau prison. Ossietzky's international rise to fame began in 1936 when, already suffering from serious tuberculosis that was not being treated, he was awarded the 1935 Nobel Peace Prize. The government refused to release him so that he could travel to Oslo to receive the prize. Ossietzky's Nobel Prize was not allowed to be mentioned in the German press, and a government decree forbade German citizens from accepting future Nobel Prizes.;Carl von Ossietzky était un pacifiste allemand et le lauréat du prix Nobel de la paix en 1935. Il a été reconnu coupable de haute trahison et d'espionnage en 1931 après avoir publier les détails de violation présumée de l'Allemagne du Traité de Versailles de par la reconstruction d'une armée de l'air, le prédécesseur de la Luftwaffe, et de par la formation des pilotes de l'Union soviétique. Ossietzky a continué à être une voix d'avertissement constante contre le militarisme et le nazisme quand, en janvier 1933, Adolf Hitler est nommé chancelier et que la dictature nazie a commencé. Même alors, Ossietzky faisait partie d'un groupe très restreint de personnalités publiques qui ont continué à s'élever contre le parti nazi. Le 28 février 1933, après l'incendie du Reichstag, il a été arrêté et placé en garde à vue soi disant pour sa protection dans la prison de Spandau. La renommée de Ossietzky a commencé à augmenter dans le contexte international lorsque, déjà atteint d'une grave tuberculose qui n'a pas été traitée, il reçoit le prix le Nobel de la Paix en 1935. Le gouvernement a refusé de le libérer pour qu'il puisse se rendre à Oslo pour recevoir le prix. Le prix Nobel d'Ossietzky n'a pas été autorisé à être mentionné dans la presse allemande, et un décret du gouvernement a interdit les citoyens allemands d'accepter les futurs prix Nobel.;;;Carl von Ossietzky war ein deutscher Journalist, Schriftsteller und Pazifist. Als Herausgeber der Zeitschrift Die Weltbühne wurde er im international aufsehenerregenden Weltbühne-Prozess 1931 wegen Spionage verurteilt, weil seine Zeitschrift auf die verbotene Aufrüstung der Reichswehr aufmerksam gemacht hatte. Wegen des berühmt gewordenen Tucholsky-Satzes „Soldaten sind Mörder“ klagte man von Ossietzky ebenfalls an. Ein Gericht wertete im Juli 1932 diesen Satz jedoch nicht als Verunglimpfung der Reichswehr und sprach den bereits Inhaftierten von der neuen Anklage frei.Als engagierter Pazifist und Demokrat wurde er am 28. Februar 1933 durch die Nationalsozialisten erneut verhaftet und im Gefängnis Berlin-Spandau interniert. Bis zuletzt hatte Ossietzky gehofft, dass sich eine Einheitsfront aus Sozialdemokraten und Kommunisten der drohenden Diktatur der Nationalsozialisten entgegenstellen könnte. Er glaubte, dass die NSDAP nach einer Regierungsübernahme an ihren inneren Widersprüchen zerbrechen würde. Ossietzky erhielt 1936 rückwirkend den Friedensnobelpreis für das Jahr 1935, dessen persönliche Entgegennahme ihm jedoch von der nationalsozialistischen Regierung untersagt wurde.;;;;;;X
9300029name;Build Underground Factories;Construire des usines souterraines;;;Untertage-Verlagerung;;;;;;X
9300029desc;British and American forces determined that their air offensives, if planned correctly and executed accurately, would significantly damage German war production, thereby leading to an early end of the war. In early summer of 1943, as the Allies successfully damaged many German factories during the combined bomber offensives, National Socialist leaders realized the need to more aggressively protect their war industries from air attack. Plans for protecting German factories in underground bunkers, caves, tunnels and mines  and moving a large part of its strategic armaments production into the assumed safety of the District of Sudetenland began as early as 1943, but intensive efforts for subterranean dispersal only began in the summer of 1944. Plans for underground production facilities, which were enthusiastically encouraged by Hitler, were to be completed by 1946 with a completion ratio of six bunker systems every seven months, and a total combined floor plan of over 1,864 square miles, larger than the State of Rhode Island.;Les forces britanniques et américaines confiant dans leurs offensives aériennes, si elles sont planifiés et exécutés correctement avec précision, endommageraient sérieusement la production de guerre allemande, ce qui conduirait à une fin rapide de la guerre. Au début de l'été 1943, alors que les Alliés endommagèrent de nombreuses usines allemandes au cours des offensives combinées de bombardiers, les dirigeants nazis réalisèrent la nécessité de protéger leurs industries de guerre contre les attaques aériennes. Des plans de protection des usines allemandes dans des bunkers souterrains, des grottes, des tunnels et des mines et le déplacement d'une grande partie de sa production d'armements stratégiques sur le district des Sudètes a commencé dès 1943, mais des efforts intensifs pour la dispersion souterraine n'a commencé qu'à l'été 44. Les plans pour les installations de production souterraines, qui ont été chaleureusement encouragés par Hitler, devaient être achevées en 1946, un plan de plus de 1,864 miles carrés, plus grand que l'Etat de Rhode Island .;;;Nachdem die deutschen Rüstungsbetriebe in Peenemünde durch die britische Operation Hydra stark beschädigt worden waren, beschloss die NS-Regierung die Verlagerung von kriegswichtigen Fabriken unter Tage. Vor allem in alten Bergwerken oder in neu angelegten Stollen fanden die Betriebe Platz. Insbesondere wurde die Herstellung synthetischen Benzins im sogenannten Geilenberg-Programm unter die Erde verlegt. Unter der Regie des Jägerstabs wurde die deutsche Flugzeugindustrie dezentralisiert und in unterirdische Entwicklungs- und Produktionsanlagen verlegt.;;;;;;X
9300030name;Seize Vemork Heavy Water Plant;Saisir l'usine d'eau lourde de Vemork;;;Übernahme des Kraftwerks für Schweres Wasser in Vemork;;;;;;X
9300030desc;In 1934, Norsk Hydro built the first commercial heavy water plant at Vemork, Tinn, with a capacity of 12 tonnes per year. Germany captured Norway and the plant in May 1940. The Allies then decided to destroy the plant and its heavy water to inhibit German development of nuclear weapons. In late 1942, a planned raid by British airborne troops failed, both gliders crashing. The raiders were killed in the crash or subsequently executed by the Germans. In the night of 27 February 1943 Operation Gunnerside succeeded. Norwegian commandos and local resistance managed to demolish small but key parts of the electrolytic cells, dumping the accumulated heavy water down the factory drains. Had the German nuclear program followed similar lines of research as the US Manhattan Project, the heavy water would have been crucial to obtaining plutonium from a nuclear reactor. \n \n Notice: EoD will give the player blueprints instead of a nuclear reactor if he decides to create Norwegian Reichskommisariat. Eventually, there will be an event moving the nuclear reactor to German heartland. If you want to create the Norwegian Reichskommisariat, please create it before the reactor is finished otherwise the event chain will be broken.;En 1934, Norsk Hydro a construit la première usine commerciale d'eau lourde de Vemork, avec une capacité de 12 tonnes par an. L'Allemagne a envahi la Norvège et occupé l'usine en mai 1940. Les Alliés décident alors de la détruire pour inhiber le développement d'armes nucléaires. À la fin de 1942, un raid planifié par les troupes aéroportées britanniques a échoué, les deux planeurs se sont écrasés. Les attaquants ont été tués dans l'accident ou par la suite exécutés par les Allemands. Dans la nuit du 27 février 1943, l'Opération Gunnerside réussit. Un groupe de commandos norvégiens aidé par la résistance locale a réussi à démolir l'usine. Si le programme nucléaire allemand avait suivi des lignes de recherche similaires au projet américain Manhattan, l'eau lourde de l'usine aurait été cruciale pour obtenir du plutonium provenant d'un réacteur nucléaire.;;;1934 baute Norsk Hydro das erste kommerzielle Kraftwerk für Schweres Wasser in Vemork, Tinn, mit einer Kapazität von 12 Tonnen pro Jahr. Das Deutsche Reich besetzte Norwegen und das Kraftwerk im Mai 1940. Die Alliierten entschieden sich das Kraftwerk zu zerstören und somit zu verhindern, dass die Deutschen genug Schweres Wasser für die Entwicklung von Atomwaffen bekamen. Ende 1942 schlug eine geplante britische Luftlandeoperation fehl, beide Gleiter zerschellten. Die Angreifer wurden entweder durch den Aufprall getötet, oder sofort von den Deutschen hingerichtet. In der Nacht des 27. Februar 1943 erfolgte die Operation 'Gunnerside'. Norwegische Kommandos und lokale Widerstandskämpfer waren in der Lage kleine, aber wichtige elektrische Zellen zu zerstören und angesammeltes Schweres Wasser in der Kanalisation zu entsorgen. Wenn das Deutsche Atomprogramm ähnliche Forschungsschritte wie das Manhattan Projekt der Amerikaner verfolgt hatte, wäre das Schwere Wasser entscheidend für den Erhalt von Plutonium für einen Kernreaktor gewesen.;;;;;;X
9300031name;Vemork Heavy Water Plant is Ready;L'usine d'eau lourde Vemork est prête;;;Das Kraftwerk für Schweres Wasser in Vemork ist bereit;;;;;;X
9300031desc;When Germany captured Norway, it also seized the Vemork heavy water plant. However, the Allies will seek to destroy the plant and its heavy water to inhibit German development of nuclear weapons. You will need to sure their operations fail. For the more troops garrison Honefoss province, the less likely their operations are to succeed.;Quand l'Allemagne a capturé la Norvège, il a également saisi l'usine d'eau lourde de Vemork. Cependant, les Alliés cherchèrent à détruire l'usine et son eau lourde pour inhiber le développement des armes nucléaires allemandes. Vous aurez besoin de vous assurer que leurs opérations ne réussissent pas. Avec des troupes de Garnison sur la province Honefoss, afin de les empêcher de réussir leurs opérations.;;;Als das Deutsche Reich Norwegen eroberte, besetzte es auch das Kraftwerk in Vemork für Schweres Wasser. Allerdings werden die Alliierten versuchen das Kraftwerk zu zerstören um die Entwicklung von deutschen Atomwaffen zu verhindern. Sie werden sicherstellen müssen, dass ihre Versuche fehlschlagen Je mehr Garnisonstruppen sich in der Provinz Honefoss befinden, desto unwahrscheinlicher ist es, dass die britischen Kommandounternehmen von Erfolg gekrönt sind.;;;;;;X
9300032name;Sabotage German Heavy Water Plant;Sabotage de l'usine d'eau lourde allemande;;;Sabotiert das Deutsche Kraftwerk für Schweres Wasser;;;;;;X
9300032desc;Operation Freshman was the codename given to a British airborne operation conducted in November 1942 during World War II. It was the first British airborne operation conducted using gliders, and its target was the Vemork Norsk Hydro chemical plant in Telemark county, Norway which produced heavy water for National Socialist Germany. By 1942 the German atomic weapons programme had come close to being able to develop a nuclear reactor, but in order for the reactor to function it would require a great deal of heavy water. The source of the heavy water was the Norsk Hydro plant, which had been occupied in 1940. When the British government learned of the German nuclear developments, it was decided that a raid would be launched to destroy the plant and deny the Germans the heavy water required to develop a nuclear weapon. Several tactics were discussed and discarded as impractical, and it was finally decided that a small airborne force composed of sappers from the Royal Engineer units attached to 1st Airborne Division would land by glider a short distance from the plant, demolish it with explosives and then escape over the Norwegian border into Sweden.;L'opération Freshman était le nom de code donné à une opération aéroportée britannique menée en novembre 1942, pendant la Seconde Guerre mondiale. C'était la première opération aéroportée britannique effectuée à l'aide des planeurs, et son objectif était le Vemork Norsk Hydro une usine chimique dans la comté de Telemark, en Norvège, qui produisait de l'eau lourde pour l'Allemagne nazie. En 1942, le programme allemand d'armement atomique était presque près d'être en mesure de développer un réacteur nucléaire, mais pour fonctionner le réacteur avait besoin d'une grande quantité d'eau lourde. La source de l'eau lourde serait l'usine de Norsk Hydro, qui avait été occupée en 1940. Lorsque le gouvernement britannique apprit les développements allemands sur le nucléaire, il fut décidé qu'un raid serait lancé pour détruire l'usine et ainsi bloquer les Allemands à l'accès à de l'eau lourde. Plusieurs tactiques ont été discutées et rejetées, finalement il a été décidé qu'une petite force aérienne composée de sapeurs des unités du génie royaux attachés à la 1re Division aéroportée allait atterrir en planeurs tout proche de l'usine, pour la démolir avec des explosifs et ensuite s'échapper par la frontière norvégienne en Suède.;;;Die „Operation Freshman“, die in Zusammenarbeit von britischen Royal Engineers, der Special Operations Executive (SOE) und dem norwegischen Widerstand durchgeführt wurde, hatte die Zerstörung der Produktion und der Bestände an schwerem Wasser zum Ziel. Dies war die erste britische Luftlandeoperation unter der Verwendung von Lastenseglern. Bis zum Jahre 1942 war das deutsche Atomwaffenprogramm nah daran, in der Lage zu sein, einen Atomreaktor zu entwickeln, aber um diesen zum Lafuen zu bringen wurden große Mengen an schwerem Wasser benötigt. Die Quelle des Schweren Wassers war das Norsk Wasserkraftwerk, dass 1940 besetzt wurde. Als die Briten von dem Deutschen Atomprogramm erfuhren, entschied man sich zu einem Angriff um auf das Kraftwerk, um zu verhindern, dass die Deutschen genug Schweres Wasser bekamen, um eine Atombombe zu entwickeln.;;;;;;X
9300033desc;Following the failed Freshman attempt, the Germans put mines, floodlights, and additional guards around the Vemork heavy water plant. However, the British authorities decided to mount another operation. On the night of 16 February 1943, in Operation Gunnerside, six Norwegian commandos were dropped by parachute by a Halifax bomber of 138 Squadron from RAF Tempsford. They were successful in landing, and encountered the 'Swallow team', made of SOE-trained Norwegian commandos, after a few days of searching on cross country skis. The combined team made final preparations for their assault, which was to take place on the night of 27/28 February 1943.;Après l'échec de la tentative Freshman, les Allemands déployèrent mines, projecteurs, et des gardes supplémentaires autour de l'usine d'eau lourde Vemork. Toutefois, les autorités britanniques ont décidé de monter une autre opération. Dans la nuit du 16 février 1943, l'opération Gunnerside, six commandos norvégiens ont été largués par parachute d'un bombardier Halifax de 138 de l'escadron de la RAF Tempsford. Ils ont réussi l'atterrissage, et ont rencontré l'équipe de 'Swallow', des SOE commandos norvégiens, après quelques jours de recherche sur des skis de fond. L'équipe combinée a fait les derniers préparatifs pour l'assaut, qui devait avoir lieu dans la nuit du 27/28 février 1943.;;;Nach der gescheiterten Operation Freshman, setzten die Deutschen Minen, Scheinwerfer und zusätzliche Wachen rund um das Schwere Wasser Kraftwerk in Vemork ein. Allerdings entschied sich die Britische Führung zu einer weiteren Operation. In der 'Operation Gunnerside' wurden in der Nacht des 16.Februar 1943, sprangen 6 norwegische Kommandosoldaten von einem Halifax Bomber aus mit einem Fallschirm ab. Sie landeten erfolgreich und trafen nach ein paar Tagen des Suchens auf Langlaufskiern das 'Swallow Team', dass aus norwegischen Kommandosoldaten, die von Britischen Spezialeinheiten ausgebildet wurden, bestand. Der Zusammengeschlossene Trupp traf letzte Vorbereitung für ihren Angriff, der in der Nacht vom 27. auf den 28. Februar stattfinden sollte.;;;;;;X
9300034b;The operation is a failure;L'opération est un échec;;;Das Unternehmen ist gescheitert;;;;;;X
9300034a;The operation is a success;L'opération est un succès;;;Das Unternehmen war ein Erfolg;;;;;;X
9300036name;The British managed to sabotage our heavy water plant in Norway;Les Britanniques ont réussi à saboter notre usine d'eau lourde en Norvège;;;Der britische Sabotageakt unseres Kraftwerks für Schweres Wasser in Norwegen ist gescheitert;;;;;;X
9300037name;The British have failed to sabotage our heavy water plant in Norway;Les Britanniques n'ont pas réussi à saboter notre usine d'eau lourde en Norvège;;;Die Briten konnten erfolgreich unser Kraftwerk für Schweres Wasser in Norwegen sabotieren;;;;;;X
9300038name;The Reichskonkordat;Le Reichskonkordat;;;Das Reichskonkordat;;;;;;X
